Pedigree,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
M0088/LH185,-1.303068782,4.523998197,1.203892883,-2.41008826,0.844432494,0.154210312,0.294566438,0.109210921,-0.145741828,0.112654681,-0.242057583
M0296/LH185,-0.728041132,4.00380948,1.575953507,-1.465432406,0.805786784,-0.030103767,0.044474566,-0.419556098,-0.127350548,0.091878177,-0.561475682
M0028/LH185,-0.83911506,4.13466322,1.305772138,-1.643432653,0.352769286,0.031970806,-0.401666035,-0.69609587,-0.223341853,0.097463933,-0.633056704
M0041/LH185,-1.457154224,4.487128969,1.351207484,-2.338907399,0.919469474,0.037820295,0.165360225,0.018506033,-0.349073516,0.114092561,-0.347657732
M0106/LH185,-1.457669489,4.703791779,1.001139494,-2.168125911,0.568803736,0.097976424,-0.409562031,-0.275586693,-0.339784612,-0.057233067,-0.548604368
M0051/LH185,-0.691248633,4.472333797,1.220388673,-2.059504503,0.511121164,0.207054808,-0.158971919,-0.223461468,-0.402269674,0.158539788,-0.355536954
M0266/LH185,-1.572347894,4.746074771,0.774761101,-2.59716304,0.546340559,0.305410634,-0.398341505,-0.01054363,-0.392169674,0.052505648,-0.415889283
M0014/LH185,-1.159420097,4.587438252,1.10850129,-2.100134925,0.59830624,0.204180478,-0.113937888,-0.147498862,-0.30179643,0.233475391,-0.430533505
M0022/LH185,-1.464547301,4.779254224,1.030111632,-2.504651942,0.493050866,0.143658163,-0.176538355,-0.113970027,-0.185686539,-0.042073984,-0.439511104
M0085/LH185,-0.955541382,4.752576946,1.013127505,-2.163668133,0.704773311,0.293159235,-0.185132789,0.004859939,-0.302153464,-0.053325313,-0.398436232
M0099/LH185,-1.041343317,4.477420122,0.990451529,-1.656098376,0.731039122,-0.132510457,-0.06398556,-0.370841997,-0.252900688,0.140683396,-0.289609709
M0317/LH185,-0.929165322,4.396485671,1.005109428,-1.886403263,0.180602727,0.25034949,-0.549099176,-0.520993717,-0.408514239,0.104728448,-0.632941514
M0083/LH185,-1.031566177,4.646394656,1.197360269,-2.291839631,0.611265239,0.057743536,0.041680556,-0.160637802,-0.266923264,-0.101742997,-0.463368451
M0172/LH185,-0.953125476,4.492856361,1.363095118,-2.00559122,0.528164814,-0.017556746,-0.010097136,-0.436530883,-0.16597062,0.211320779,-0.404864914
M0077/LH185,-0.837157105,4.218800234,1.314465086,-1.743378493,0.169372152,0.142377841,-0.435824087,-0.61481053,-0.278006667,0.118640472,-0.648841359
M0297/LH185,-1.252198733,4.863049809,1.106439436,-2.424321514,0.786440653,0.034827153,0.121380309,0.038674264,-0.333543593,0.022884821,-0.27750753
M0378/LH185,-1.136004009,4.474531544,1.270822621,-2.370518128,0.865886809,0.11760588,0.223692817,0.038946199,-0.214081952,0.096492785,-0.291256595
M0076/LH185,-1.06497058,4.835874674,1.109682133,-2.475065935,0.449898927,0.185641549,-0.301386538,-0.090283491,-0.420299233,0.060073442,-0.45887994
M0352/LH185,-1.507327569,5.11593024,0.64510271,-2.83889305,0.435213888,0.499449439,-0.591106286,0.099433225,-0.474146174,-0.089778163,-0.53651515
M0369/LH185,-1.20618922,4.705545744,1.148000609,-2.162310918,0.6370509,0.013856274,-0.227987666,-0.21315085,-0.285261277,0.11970593,-0.266479991
M0163/LH185,-1.102742653,4.56020692,1.151751181,-2.123089993,0.56243314,0.139164615,-0.244060876,-0.25132588,-0.277654368,0.065950314,-0.483838031
M0001/LH185,-1.603629324,4.925086096,0.87713532,-2.591210022,0.46747253,0.125109479,-0.175377124,-0.087691509,-0.345441504,0.026650655,-0.424043318
M0272/LH185,-0.757432982,4.260246065,1.240994615,-1.778922586,0.552069954,0.270867486,-0.17091646,-0.157678827,-0.153548564,0.053402192,-0.523937343
M0027/LH185,-1.599804345,4.517707463,1.118495112,-2.588385157,0.610541854,0.380363287,-0.247367044,0.140441466,-0.401348419,0.185939759,-0.429390493
M0114/LH185,-1.324927335,5.011021112,0.879417928,-2.947978314,0.556246462,0.306038215,-0.19220053,0.296552043,-0.428641766,-0.066082319,-0.39196582
M0355/LH185,-1.242648156,4.649025499,1.185173224,-2.548881575,0.790228028,0.110178356,0.071710963,0.082336017,-0.230626041,0.133063882,-0.370694079
M0039/LH185,-1.179696753,4.496281458,1.001670468,-2.133169902,0.487531183,0.286190665,-0.171028693,-0.154442614,-0.335811276,0.085686564,-0.449081334
M0035/LH185,-1.10516761,4.424955352,1.252303877,-2.319012529,0.607112437,0.33290182,-0.127975324,-0.04069758,-0.127835104,0.206314543,-0.552602058
M0045/LH185,-1.099963984,4.59648995,1.170866337,-2.218038856,0.513009075,0.164852566,-0.256204759,-0.261369469,-0.365667516,0.050990227,-0.489808086
M0075/LH185,-1.096229629,4.461480161,1.013911244,-1.925421332,0.39072246,0.206619885,-0.289850026,-0.294590259,-0.452211084,0.150289536,-0.494704425
M0042/LH185,-1.016608252,4.559528845,1.187724463,-2.403702307,0.546516903,0.08856334,-0.088284733,-0.132004395,-0.233639155,-0.133932574,-0.464907046
Z022E0105/LH185,-1.054970864,4.526938558,1.08354126,-2.66438903,0.691157267,-0.108977153,-0.532566314,0.064335179,0.186508982,0.150234806,0.015159156
Z022E0005/LH185,-1.554314904,5.155297865,0.965707867,-3.247503439,0.723185314,0.149625677,-0.792796102,0.373146642,-0.279748723,0.137072554,-0.284614732
Z022E0123/LH185,-0.51518223,3.69899345,1.491399668,-1.781950934,0.728035072,-0.646073865,-0.820703437,-0.538047372,0.182118089,0.369977194,0.054256763
Z022E0097/LH185,-1.539743843,5.067636274,0.863037629,-3.279268755,0.562127782,0.109294843,-0.872328275,0.208465086,-0.457022097,0.121543469,-0.166487128
Z022E0025/LH185,-0.892783731,4.332879391,1.39935758,-2.476437408,0.807263245,-0.068173125,-0.764091147,-0.050594098,0.059113781,0.168105791,-0.252020123
Z022E0017/LH185,-1.401493504,4.644424484,1.035465226,-2.931023542,0.74532199,-0.092303998,-0.835873763,0.225949128,-0.070310517,0.066247164,-0.033056821
Z022E0009/LH185,-0.60564853,4.068627353,1.307738956,-2.54791511,0.606263761,-0.323329016,-1.117209702,-0.200146433,0.011690094,0.303241375,-0.039840426
Z022E0073/LH185,-0.949728898,4.501389206,1.339135985,-2.942706891,0.615453498,0.054876709,-0.77402751,-0.069895489,-0.051073314,0.398855023,-0.156541326
Z022E0059/LH185,-1.241571764,4.754628314,1.018657278,-2.740015134,0.663130825,0.083764137,-0.536311254,0.1036519,0.063781052,0.030327012,-0.08614931
Z022E0114/LH185,-1.337885853,4.6785754,0.801411085,-2.761061149,0.727852768,0.130782172,-0.653938905,0.09579356,-0.100845163,0.009648361,-0.222400149
Z022E0051/LH185,-1.46190065,4.658791425,0.841823504,-2.850056209,0.544923051,0.272818318,-0.396962256,0.286130888,-0.300677221,0.085510888,-0.360949628
Z022E0023/LH185,-1.522830088,4.822087413,1.100892044,-3.219539111,0.625599201,0.245637961,-0.619409223,0.282890431,-0.208870966,0.141937349,-0.33277237
Z022E0121/LH185,-1.259403753,4.670254188,0.908855891,-2.871936681,0.667186638,-0.020094729,-0.681214544,0.12513123,-0.117735484,0.2223463,-0.043699812
Z022E0166/LH185,-1.037541228,4.668233168,1.299569161,-3.014468114,0.6231551,-0.099843148,-0.855625835,-0.008730677,-0.425034165,0.398881601,-0.179550288
Z022E0149/LH185,-0.688481113,3.995027119,1.490712878,-2.38784257,0.804301778,-0.352800364,-1.200607785,-0.358272667,0.07110621,0.414006785,-0.229368488
Z022E0003/LH185,-1.465894019,4.870945225,1.04451557,-2.826000205,0.77101851,-0.047639232,-0.685853601,0.068024382,-0.101115799,0.059994673,-0.200508439
Z022E0095/LH185,-0.949333662,4.270841505,0.863965246,-2.471758797,0.55954611,-0.109105985,-0.707492135,-0.163299156,-0.135928618,0.25905901,-0.039996317
Z022E0160/LH185,-1.346166566,4.231327544,1.205863851,-2.47877827,0.712269608,-0.018347429,-0.463613475,-0.020214751,-0.107926059,0.217416698,-0.353018328
Z022E0008/LH185,-0.582621441,4.056895531,1.321308142,-2.090588979,0.750278476,-0.534409096,-0.806789939,-0.380342574,0.075297048,0.391921727,0.036776639
Z022E0108/LH185,-1.189432093,4.316399985,0.89730919,-2.423801935,0.778227959,-0.13607437,-0.601834857,-0.045705208,-0.031077474,0.152425701,0.005754499
Z022E0053/LH185,-0.900374868,4.130093223,1.186235138,-2.319346244,0.585499291,-0.358226412,-0.604172504,-0.233173913,-0.201229813,0.322372724,0.082981189
Z022E0027/LH185,-0.99496392,4.228554004,0.930930967,-2.479753385,0.565257448,-0.379255418,-0.705360155,-0.081512297,-0.312113598,0.436785465,-0.151247991
Z022E0130/LH185,-0.529389199,3.926801312,1.275285312,-2.581381109,0.532907909,-0.11613191,-0.906148593,-0.130631329,0.197865466,0.305067137,-0.243638791
Z022E0006/LH185,-0.76111663,4.285424039,1.53364367,-2.279593062,0.918747158,-0.374468361,-0.678157398,-0.142442882,0.219899437,0.236975741,-0.107797006
Z022E0042/LH185,-1.203408302,4.514282104,0.905703654,-2.775714578,0.484651204,0.001215952,-0.546914546,0.059310292,-0.158292096,0.039607668,-0.192755392
Z022E0077/LH185,-0.801593133,4.0571381,1.170531308,-2.044521356,0.672884839,-0.529078937,-0.424042738,-0.174780574,-0.027966315,0.343918126,0.099286401
Z022E0046/LH185,-1.050949899,4.339826799,1.180270139,-2.578537721,0.730014553,-0.225135161,-0.706360827,-0.172522369,0.180118978,0.062459905,-0.039475604
Z022E0142/LH185,-0.969310065,4.505730206,1.062082251,-2.557580493,0.774984582,-0.054037383,-0.463369114,-0.031043861,-0.031863021,0.214059494,-0.047216577
Z022E0110/LH185,-0.816382632,4.549079096,1.253355048,-2.674727591,0.69018126,-0.094470945,-0.758466911,-0.200395791,0.02233496,0.326189525,-0.110149931
Z013E0034/LH185,-0.909808802,3.901804061,1.383022506,-3.179600127,1.035512442,0.068068014,-0.748572079,-0.29357728,-0.414355657,-1.205074227,-0.715027744
Z013E0028/LH185,-1.309124954,4.659233696,0.753947187,-3.39448058,0.7112877,0.317209907,-0.424353672,0.091776416,-0.798962589,-0.707876835,-0.550249459
Z013E0007/LH185,-1.376118503,4.536121147,0.894812521,-3.295843387,0.865314905,0.147724098,-0.684762327,-0.089232568,-0.836012503,-0.9288838,-0.388775918
Z013E0093/LH185,-0.760763726,3.963444932,1.637358074,-3.089685358,1.097341352,0.005003066,-0.580717584,-0.345972007,-0.680281399,-1.012996132,-0.833662622
Z013E0080/LH185,-0.763079708,3.666138083,1.320521782,-2.738444626,1.071331292,0.041133404,-0.51306574,-0.240556509,-0.825690574,-1.29283857,-0.622499316
Z013E0072/LH185,-0.770951723,3.777007963,1.461718287,-2.950722405,0.99427252,-0.056084309,-0.702540499,-0.590067187,-0.785266202,-1.0476732,-0.83229547
Z013E0078/LH185,-0.843755009,3.694874755,1.536073894,-2.900717064,1.367884539,-0.12520933,-0.447732144,-0.299857633,-0.780843345,-1.260128687,-0.717755205
Z013E0055/LH185,-0.923102551,4.153778647,1.306620012,-2.887098717,1.22335691,-0.139114083,-0.556121316,-0.166235793,-0.977245754,-1.306573399,-0.516733999
Z013E0002/LH185,-1.114710554,4.170726639,1.015669894,-3.36550521,0.849769032,0.328490198,-0.63188716,0.039198528,-0.447610697,-0.884945209,-0.737736668
Z013E0082/LH185,-0.882645717,3.963241975,1.525578077,-3.098792386,1.119413051,-0.002248707,-0.475994027,-0.252301977,-0.895988859,-1.172593328,-0.692722001
Z013E0059/LH185,-1.093332024,4.116128498,1.240481863,-3.17613905,1.074232806,0.133672011,-0.419935458,-0.002679483,-0.64295792,-1.085579724,-0.591040736
Z013E0063/LH185,-1.009519805,3.489334462,1.30866462,-2.867019839,0.86142328,0.0506694,-0.640228784,-0.392280132,-0.773972516,-1.128939564,-0.812644881
Z013E0006/LH185,-1.389636893,4.568505409,1.191159262,-3.277343835,0.974316325,0.175643372,-0.464324093,0.119993874,-0.813834547,-0.939222686,-0.545563528
Z013E0090/LH185,-0.735518113,3.478589992,1.896985453,-2.666907051,1.091471215,-0.200932837,-0.39532503,-0.274674709,-0.778808085,-1.348112185,-0.693457873
Z013E0052/LH185,-1.449066761,4.497185553,0.81272981,-3.510398961,0.848695735,0.414244936,-0.296725205,0.186500435,-0.55302612,-0.848838703,-0.275427701
Z013E0067/LH185,-1.094528398,4.281879737,1.090099532,-3.061518448,1.042128705,0.06762041,-0.264259043,0.000997933,-0.675786263,-1.193783444,-0.262802831
Z013E0026/LH185,-0.443697141,3.054686009,1.905903511,-2.65304303,1.333490551,-0.249697837,-0.317776459,-0.536530597,-0.865376303,-1.648346872,-0.736047686
Z013E0087/LH185,-0.713440765,3.881112546,1.477373914,-2.914382708,0.906727071,-0.02316497,-0.564258905,-0.343540453,-0.928594192,-1.155459591,-0.810295056
Z013E0039/LH185,-1.226792528,4.222902626,1.104021205,-3.310279453,0.956966863,0.223402024,-0.300808167,-0.111690774,-0.505276154,-1.197382624,-0.483473584
Z013E0056/LH185,-0.871659925,4.229191593,1.370978051,-3.076952306,1.055932468,0.255845491,-0.536097937,-0.14230365,-0.959282202,-1.113903653,-0.727703838
Z013E0014/LH185,-0.818611186,3.852991572,1.534834282,-2.671032728,1.090693713,-0.102214694,-0.512400182,-0.360798171,-1.021501371,-1.253397817,-0.761906261
Z013E0046/LH185,-0.772902925,3.790612419,1.556188266,-2.922607458,1.121318495,-0.249060017,-0.268895941,-0.428910245,-0.890369079,-1.400010272,-0.663949837
Z013E0079/LH185,-0.96032546,4.178500674,1.439346866,-3.043461403,0.944364182,0.070584326,-0.656906295,-0.255734991,-0.722537641,-1.051593775,-0.744032007
Z013E0020/LH185,-1.2883058,4.269282553,1.133877131,-3.085185891,0.946222717,0.128770827,-0.403900501,-0.059320014,-0.805794352,-1.003939499,-0.497581484
Z013E0045/LH185,-0.643828907,3.400774018,1.72948559,-2.897545328,1.142077353,0.011781468,-0.444877537,-0.398043926,-0.564318803,-1.407226621,-0.68592912
Z013E0022/LH185,-0.847535992,4.091208754,1.434850126,-2.897952017,1.193926623,-0.019491821,-0.555110142,-0.41040172,-0.987656448,-1.121535109,-0.770000222
Z013E0036/LH185,-0.32344255,3.251684203,1.942134841,-2.851130683,1.252702846,-0.149127743,-0.349597966,-0.505842794,-0.657295254,-1.512435617,-0.725041651
Z013E0073/LH185,-0.772948226,3.775446381,1.50800886,-2.846014787,1.28517176,-0.094835819,-0.465336572,-0.395447783,-0.829137155,-1.271165173,-0.702096606
Z013E0037/LH185,-0.992332912,4.263098629,1.155652032,-2.987779328,1.043671693,-0.080853927,-0.296665013,-0.136431229,-0.891333028,-1.291031699,-0.287057747
W10005_0107/LH185,1.483034255,1.11680392,1.523648781,-2.825072118,0.816697356,-1.812867742,0.105902493,-1.064452361,0.81951698,0.09817185,-0.883388944
W10005_0037/LH185,1.38960844,1.008245413,1.361394329,-2.624258808,0.902226826,-1.780436586,0.123573033,-1.121809614,0.741905565,0.184955327,-0.819689838
CGR01/LH185,0.03133895,1.640778782,2.335083426,-1.324594928,0.726821406,-1.167172883,-0.119852734,-0.798234061,0.466053552,-0.231724873,0.032425514
W10005_0029/LH185,1.500970612,1.193732792,1.497793228,-2.757495472,0.563125084,-1.793724779,0.168585076,-1.049445054,0.866178904,0.058353752,-0.888089204
W10005_0220/LH185,1.272986987,0.889170455,1.143679154,-2.500564586,0.535072816,-1.863489304,0.236990093,-1.074349863,0.845334026,0.078461876,-0.855442416
CGR03/LH185,0.712103668,1.578755887,2.205280201,-2.077492003,0.423865017,-1.226378488,0.16112862,-1.019367131,0.214168758,-0.274081124,0.055565109
W10005_0147/LH185,1.638046565,0.964475322,1.39773247,-2.956183836,0.452894867,-1.913150553,0.165304819,-1.128477004,0.853463929,0.114610113,-0.958900118
CG123/LH185,0.432226403,1.832665527,2.586809064,-1.302054402,0.885625565,-1.015122566,-0.06054023,-0.691787088,0.239226594,-0.280057712,0.022817784
LH195/LH185,-0.866692806,4.183375592,1.10877726,-3.255110253,0.357192768,0.788553361,-0.171884597,0.869961398,1.219087567,-0.027640965,-1.01185605
PB80/LH185,-1.918456876,5.418654643,0.47779878,-3.43167066,0.454906501,0.507249088,-0.458264894,0.728266388,-0.593713735,-0.163525598,0.015270173
CG65/LH185,0.524629463,2.113769101,1.931068827,-1.953619837,0.695729076,-1.394368423,-0.417911682,-0.931763072,0.436555288,0.158567438,0.143170505
W10004_0076/LH185,-0.597521719,3.812204624,1.332707746,-2.303681214,0.639431911,-0.907179215,-0.453321582,0.212424403,0.123172412,-0.373736044,0.359608081
CG120/LH185,0.620526672,2.625299992,2.047380459,-1.183015405,0.754032003,-1.92451258,-0.358481268,0.200489507,0.139503991,0.080061057,-0.24033745
W10004_0032/LH185,-0.480665973,3.355938744,2.072294898,-2.827226351,0.780658417,-0.551940137,-0.242268708,0.430961694,0.188911739,-0.37022125,0.184816106
TX772W/LH185,-0.257873217,2.04518925,1.968207916,-1.229353248,1.046749531,-1.056647981,-0.173722278,-0.518207893,0.272668085,-0.517179471,-0.041305756
TX740/LH185,0.277240653,2.071117192,2.238203297,-1.682769773,0.995972997,-0.776277139,-0.28008512,-0.459749928,0.113799006,-0.849932916,-0.263395509
TX130 RP/LH185,0.245858234,2.597289963,1.531093399,-0.621352003,0.70952322,-0.666334065,-0.286408548,-0.988756961,0.031144158,0.18910767,-0.337509868
TX714/LH185,-2.023241092,5.514375746,0.623597429,-3.786753436,0.576445786,0.553183908,-0.263342685,0.61437328,-0.519720133,-0.175496157,-0.286953704
B73_NC230-059-1-1-1-1/LH185,-0.983588102,4.244257912,1.263422345,-2.689120976,0.69500105,-0.429368799,-0.484035478,-0.052447923,-0.226586842,-0.34424844,-0.07408547
MOG_LH145_0175/LH185,0.1271799,2.72073682,2.223645334,-1.452854692,0.824319136,-1.877854054,-0.430729601,-0.378815424,0.784039274,-0.849293129,0.675650846
PHN11_OH43_0142/LH185,0.914506566,1.861760254,1.72338132,-2.281511636,0.693391653,-1.624028854,-0.248155786,-1.010700604,0.498615329,0.382462036,-0.387620406
MOG_LH123HT-199-1-1-1-1-B/LH185,0.331863424,2.793052775,2.026646199,-0.999665004,0.705250688,-1.144937443,-0.627991211,-0.902967759,0.672352113,-0.407350062,0.319576351
PHW65_MOG_0137/LH185,0.044118145,2.241282207,2.191375862,-1.272885129,0.98974704,-1.271777465,-0.212825051,-0.67585746,0.901898373,-0.658100651,0.108261867
MOG_OH43_0367/LH185,0.359179602,2.970597132,2.411422736,-1.082849413,0.903574813,-1.29041415,-0.717628706,-0.785060839,0.692013314,-0.061087009,0.303461675
MOG_OH43_0071/LH185,0.222373295,2.837331399,2.033387634,-0.929716242,0.773995453,-1.410839899,-0.632885014,-0.834301685,0.536346865,-0.188353677,0.214831428
PHN11_OH43_0088/LH185,0.797708921,1.980600518,1.841381798,-1.74626063,0.582198996,-1.576050821,-0.317992845,-1.119496572,0.637868106,0.22558902,-0.422674587
MOG_MO45-074-1-1-1-1-B/LH185,-0.118677299,2.028328944,2.233545849,-1.277070933,1.226560743,-1.210239248,-0.345804765,-0.456426765,0.87423524,-0.874090113,0.394850914
PHN11_OH43_0036/LH185,0.75528277,1.960715139,1.770261435,-1.691267977,0.574212038,-1.474370218,-0.347570917,-1.036981788,0.33127277,0.387727726,-0.348310519
B73_NC230-041-1-1-1-1/LH185,-1.436077022,5.0783125,0.971423413,-3.387586779,0.72005163,0.127643124,-0.500445663,0.445458463,-0.321696845,-0.305959379,-0.1083754
MOG_PHG83-090-1-1-1-1-B/LH185,0.296559392,1.968096888,2.015289928,-1.614709958,0.693626012,-1.437577024,-0.204179234,-0.821039806,0.84147702,-0.625051063,0.16256374
MOG_PHG83-224-1-1-1-1-B/LH185,-0.22747977,1.946696214,2.146947492,-1.58323483,0.793167866,-1.422669828,-0.327707426,-0.849664738,0.927095613,-0.454256807,0.103813719
PHN11_PHG47_0251/LH185,1.182860106,1.291138835,1.540649419,-2.184362468,0.544915416,-1.696943072,0.185030725,-1.173284727,0.658092346,0.137738492,-0.48879595
PHN11_OH43_0001/LH185,1.122311107,1.727626113,1.505981917,-2.016397028,0.553248812,-1.558774851,-0.349367916,-1.046854858,0.733174489,0.332517029,-0.553909276
MO44_PHW65_0025/LH185,-0.033120275,2.042143435,2.20659897,-1.084566363,0.933584042,-1.130801155,-0.040898237,-0.726170475,0.664996004,-0.393811688,0.072323066
MOG_MO45-030-1-1-1-1-B/LH185,-0.104649609,2.314336267,2.298038426,-1.314723077,0.988026028,-1.16094213,-0.304769013,-0.532595384,0.821653091,-0.92540103,0.433031142
MOG_OH43_0170/LH185,0.626916149,2.554624161,2.184087989,-0.898040509,0.806905005,-1.335169953,-0.525581173,-0.779432217,0.875912909,-0.197423573,0.226604866
PHN11_LH145_0005/LH185,0.486992944,2.344860303,1.824604947,-2.132096362,0.715298411,-1.979526437,-0.326319534,-0.389927216,0.332513801,-0.214305891,0.248411576
PHN11_LH145_0028/LH185,0.686620594,1.93482274,1.816138561,-2.21745734,0.676733085,-2.082016514,-0.25344562,-0.62712742,0.529385448,-0.152434598,-0.112294416
