pop_code	Day_x	Day_y	window	R_DL	R_GDD	R_PTT	R_PTR	R_PTS	nR_DL	nR_GDD	nR_PTT	nR_PTR	nR_PTS
1	35	77	42	0.8828	-0.4026	0.4393	-0.9276	0.7523	-0.8828	0.4026	-0.4393	0.9276	-0.7523
1	35	78	43	0.8826	-0.3795	0.4471	-0.9235	0.76	-0.8826	0.3795	-0.4471	0.9235	-0.76
1	35	79	44	0.8823	-0.3576	0.4588	-0.9203	0.761	-0.8823	0.3576	-0.4588	0.9203	-0.761
1	35	80	45	0.882	-0.3356	0.4707	-0.9173	0.762	-0.882	0.3356	-0.4707	0.9173	-0.762
1	35	81	46	0.8818	-0.3177	0.4779	-0.9165	0.7586	-0.8818	0.3177	-0.4779	0.9165	-0.7586
1	35	82	47	0.8815	-0.3098	0.4794	-0.9167	0.7602	-0.8815	0.3098	-0.4794	0.9167	-0.7602
1	35	83	48	0.8812	-0.3067	0.484	-0.918	0.7619	-0.8812	0.3067	-0.484	0.918	-0.7619
1	35	84	49	0.8809	-0.2979	0.4904	-0.9178	0.7594	-0.8809	0.2979	-0.4904	0.9178	-0.7594
1	35	85	50	0.8807	-0.2894	0.4958	-0.9171	0.7599	-0.8807	0.2894	-0.4958	0.9171	-0.7599
1	35	86	51	0.8804	-0.2808	0.5005	-0.916	0.7617	-0.8804	0.2808	-0.5005	0.916	-0.7617
1	35	87	52	0.8801	-0.2708	0.5016	-0.914	0.7623	-0.8801	0.2708	-0.5016	0.914	-0.7623
1	35	88	53	0.8798	-0.2589	0.4955	-0.91	0.7571	-0.8798	0.2589	-0.4955	0.91	-0.7571
1	35	89	54	0.8795	-0.2407	0.4972	-0.9053	0.7588	-0.8795	0.2407	-0.4972	0.9053	-0.7588
1	35	90	55	0.8792	-0.2226	0.5043	-0.9035	0.7569	-0.8792	0.2226	-0.5043	0.9035	-0.7569
1	35	91	56	0.8789	-0.2201	0.5006	-0.9012	0.7539	-0.8789	0.2201	-0.5006	0.9012	-0.7539
1	35	92	57	0.8787	-0.2236	0.4951	-0.9013	0.7511	-0.8787	0.2236	-0.4951	0.9013	-0.7511
1	35	93	58	0.8784	-0.2242	0.4937	-0.9014	0.747	-0.8784	0.2242	-0.4937	0.9014	-0.747
1	35	94	59	0.8781	-0.2184	0.4945	-0.9018	0.75	-0.8781	0.2184	-0.4945	0.9018	-0.75
1	35	95	60	0.8778	-0.221	0.4902	-0.9027	0.7508	-0.8778	0.221	-0.4902	0.9027	-0.7508
1	35	96	61	0.8775	-0.2201	0.4816	-0.8994	0.7491	-0.8775	0.2201	-0.4816	0.8994	-0.7491
1	35	97	62	0.8772	-0.2149	0.478	-0.8968	0.7479	-0.8772	0.2149	-0.478	0.8968	-0.7479
1	35	98	63	0.8769	-0.2148	0.471	-0.894	0.7402	-0.8769	0.2148	-0.471	0.894	-0.7402
1	35	99	64	0.8766	-0.2232	0.4622	-0.8941	0.7332	-0.8766	0.2232	-0.4622	0.8941	-0.7332
1	35	100	65	0.8763	-0.2257	0.4552	-0.8931	0.7323	-0.8763	0.2257	-0.4552	0.8931	-0.7323
1	36	42	6	0.8894	-0.6041	0.2246	-0.8949	0.8521	-0.8894	0.6041	-0.2246	0.8949	-0.8521
1	36	43	7	0.8893	-0.63	0.2974	-0.8991	0.8453	-0.8893	0.63	-0.2974	0.8991	-0.8453
1	36	44	8	0.8891	-0.5958	0.3814	-0.8898	0.8516	-0.8891	0.5958	-0.3814	0.8898	-0.8516
1	36	45	9	0.889	-0.5869	0.4044	-0.8865	0.8375	-0.889	0.5869	-0.4044	0.8865	-0.8375
1	36	46	10	0.8889	-0.6241	0.3617	-0.8937	0.8409	-0.8889	0.6241	-0.3617	0.8937	-0.8409
1	36	47	11	0.8887	-0.6549	0.3127	-0.9007	0.8436	-0.8887	0.6549	-0.3127	0.9007	-0.8436
1	36	48	12	0.8886	-0.6735	0.2643	-0.9104	0.8528	-0.8886	0.6735	-0.2643	0.9104	-0.8528
1	36	49	13	0.8885	-0.687	0.2439	-0.9183	0.8481	-0.8885	0.687	-0.2439	0.9183	-0.8481
1	36	50	14	0.8884	-0.7093	0.2516	-0.9263	0.8488	-0.8884	0.7093	-0.2516	0.9263	-0.8488
1	36	51	15	0.8882	-0.7237	0.2378	-0.9309	0.8279	-0.8882	0.7237	-0.2378	0.9309	-0.8279
1	36	52	16	0.8881	-0.738	0.2452	-0.9359	0.8267	-0.8881	0.738	-0.2452	0.9359	-0.8267
1	36	53	17	0.888	-0.7431	0.2574	-0.9394	0.8306	-0.888	0.7431	-0.2574	0.9394	-0.8306
1	36	54	18	0.8878	-0.7384	0.2906	-0.9392	0.8404	-0.8878	0.7384	-0.2906	0.9392	-0.8404
1	36	55	19	0.8876	-0.7326	0.3355	-0.938	0.8354	-0.8876	0.7326	-0.3355	0.938	-0.8354
1	36	56	20	0.8874	-0.7233	0.3834	-0.9388	0.8454	-0.8874	0.7233	-0.3834	0.9388	-0.8454
1	36	57	21	0.8872	-0.7125	0.4208	-0.938	0.8355	-0.8872	0.7125	-0.4208	0.938	-0.8355
1	36	58	22	0.8871	-0.7016	0.4135	-0.9408	0.8416	-0.8871	0.7016	-0.4135	0.9408	-0.8416
1	36	59	23	0.8868	-0.6661	0.4086	-0.9409	0.8408	-0.8868	0.6661	-0.4086	0.9409	-0.8408
1	36	60	24	0.8867	-0.619	0.4044	-0.9395	0.8397	-0.8867	0.619	-0.4044	0.9395	-0.8397
1	36	61	25	0.8864	-0.5808	0.4124	-0.9358	0.8347	-0.8864	0.5808	-0.4124	0.9358	-0.8347
1	36	62	26	0.8862	-0.5417	0.4131	-0.9296	0.8334	-0.8862	0.5417	-0.4131	0.9296	-0.8334
1	36	63	27	0.886	-0.5046	0.4235	-0.9233	0.83	-0.886	0.5046	-0.4235	0.9233	-0.83
