env_code	pop_code	ril_code	Prd_trait_mean	Prd_trait_kPara	Obs_trait	Line_mean
10IL07	1	Tx303	79.698	78.96	78	75.4088383838384
11FL07	1	Tx303	68.9	68.613	68	76.6588383838384
01NC06	1	Tx601	91.405	88.22	85	78.1666666666667
02MO06	1	Tx601	79.575	84.699	82	78.6666666666667
05FL06	1	Tx601	66.694	68.183	69	80.8333333333333
06PR06	1	Tx601	59.173	55.858	59	82.5
07NC07	1	Tx601	86.222	90.605	80	79
09NY07	1	Tx601	95.253	90.285	106	74.6666666666667
11FL07	1	Tx601	71.4	70.572	73	80.1666666666667
01NC06	1	Tzi10	92.703	89.685	88	79.6666666666667
02MO06	1	Tzi10	81.408	86.603	83	80.5
05FL06	1	Tzi10	68.675	70.018	70	82.6666666666667
06PR06	1	Tzi10	59.791	55.628	62	84
07NC07	1	Tzi10	87.243	91.501	85	80.1666666666667
09NY07	1	Tzi10	98.851	93.466	106	76.6666666666667
11FL07	1	Tzi10	73.754	72.887	72	82.3333333333333
01NC06	1	Tzi11	78.284	76.858	81	70
02MO06	1	Tzi11	72.425	76.391	71	71.6666666666667
04IL06	1	Tzi11	87.193	80.843	84	69.5
05FL06	1	Tzi11	63.581	64.52	64	72.8333333333333
06PR06	1	Tzi11	59.221	56.683	57	74
07NC07	1	Tzi11	75.697	78.98	76	70.8333333333333
11FL07	1	Tzi11	66.362	65.825	68	72.1666666666667
01NC06	1	Tzi16	80.594	80.41	79	75.5714285714286
04IL06	1	Tzi16	85.588	82.937	88	74.2857142857143
05FL06	1	Tzi16	65.674	67.136	69	77
06PR06	1	Tzi16	62.99	61.106	60	78.2857142857143
07NC07	1	Tzi16	77.674	81.594	76	76
09NY07	1	Tzi16	86.643	85.531	88	74.2857142857143
10IL07	1	Tzi16	79.754	79.592	77	75.8571428571429
11FL07	1	Tzi16	68.834	68.939	71	76.7142857142857
01NC06	1	Tzi18	83.037	82.113	86	76.125
02MO06	1	Tzi18	74.737	79.899	78	77.125
04IL06	1	Tzi18	92.384	87.531	90	75.625
05FL06	1	Tzi18	65.028	66.176	63	79
06PR06	1	Tzi18	56.56	51.914	59	79.5
07NC07	1	Tzi18	79.952	84.568	76	77.375
09NY07	1	Tzi18	92.161	89.801	94	75.125
10IL07	1	Tzi18	82.125	81.226	82	76.625
11FL07	1	Tzi18	68.489	68.016	67	78.5
01NC06	1	Tzi25	80.118	79.322	77	74.5
02MO06	1	Tzi25	73.532	77.571	70	75.375
04IL06	1	Tzi25	86.97	83.001	84	73.625
05FL06	1	Tzi25	64.44	65.464	66	75.875
06PR06	1	Tzi25	59.016	55.781	60	76.625
07NC07	1	Tzi25	76.368	79.783	78	74.375
09NY07	1	Tzi25	85.011	83.297	91	72.75
10IL07	1	Tzi25	78.543	77.82	79	74.25
11FL07	1	Tzi25	67.67	67.335	68	75.625
01NC06	1	Tzi8	87.198	86.192	83.5	80.508428030303
02MO06	1	Tzi8	78.896	83.673	78.7	81.108428030303
04IL06	1	Tzi8	94.363	89.831	94.2222222222222	79.1681502525253
05FL06	1	Tzi8	69.059	70.386	68.8181818181818	82.3436553030303
06PR06	1	Tzi8	60.576	56.484	65.1111111111111	82.8070391414141
07NC07	1	Tzi8	83.239	87.392	80.8181818181818	80.8436553030303
09NY07	1	Tzi8	93.515	91.222	99.125	78.555303030303
10IL07	1	Tzi8	85.304	84.401	86	80.195928030303
11FL07	1	Tzi8	72.709	72.441	71.2727272727273	82.0368371212121
01NC06	1	Tzi9	81.196	80.585	79	75.625
02MO06	1	Tzi9	74.008	78.103	77	75.875
04IL06	1	Tzi9	87.004	83.807	88	74.5
05FL06	1	Tzi9	66.103	66.664	66	77.25
06PR06	1	Tzi9	61.279	57.2	60	78
07NC07	1	Tzi9	77.484	81.061	80	75.5
09NY07	1	Tzi9	88.663	87.114	87	74.625
10IL07	1	Tzi9	79.941	79.342	79	75.625
11FL07	1	Tzi9	69.182	68.543	68	77
01NC06	1	U267Y	82.109	81.352	88	76.4
05FL06	1	U267Y	68.889	70.352	70	80
06PR06	1	U267Y	65.781	63.621	63	81.4
07NC07	1	U267Y	80.755	84.415	79	78.2
09NY07	1	U267Y	92.422	89.341	88	76.4
10IL07	1	U267Y	82.498	81.728	82	77.6
01NC06	1	VA102	69.307	68.663	74	65.125
02MO06	1	VA102	65.295	68.47	61	66.75
04IL06	1	VA102	74.711	71.756	76	64.875
05FL06	1	VA102	58.3	59.257	58	67.125
06PR06	1	VA102	54.728	53.166	53	67.75
07NC07	1	VA102	67.459	70.116	68	65.875
09NY07	1	VA102	76.579	74.646	74	65.125
10IL07	1	VA102	69.47	68.829	67	66
11FL07	1	VA102	59.75	59.559	64	66.375
01NC06	1	Va14	76.671	75.927	77	72.5714285714286
02MO06	1	Va14	70.152	74.269	71	73.4285714285714
04IL06	1	Va14	82.669	79.045	84	71.5714285714286
06PR06	1	Va14	55.052	51.321	58	75.2857142857143
07NC07	1	Va14	74.034	77.551	71	73.4285714285714
09NY07	1	Va14	82.382	80.431	87	71.1428571428571
10IL07	1	Va14	76.408	75.712	71	73.4285714285714
11FL07	1	Va14	64.614	64.656	66	74.1428571428571
01NC06	1	Va17	72.995	72.418	75	68.875
02MO06	1	Va17	68.593	71.673	66	70
04IL06	1	Va17	78.69	75.707	77	68.625
05FL06	1	Va17	61.619	62.413	63	70.375
06PR06	1	Va17	58.553	56.569	57	71.125
07NC07	1	Va17	70.902	73.543	71	69.375
09NY07	1	Va17	78.752	77.218	79	68.375
10IL07	1	Va17	72.395	71.842	73	69.125
11FL07	1	Va17	63.995	63.737	65	70.125
01NC06	1	Va22	73.913	73.198	75	70.7142857142857
02MO06	1	Va22	68.022	71.644	67	71.8571428571429
04IL06	1	Va22	80.745	77.409	79	70.1428571428571
05FL06	1	Va22	60.792	60.243	59	73
07NC07	1	Va22	71.138	74.495	71	71.2857142857143
09NY07	1	Va22	81.521	80.217	80	70
10IL07	1	Va22	72.61	71.85	76	70.5714285714286
11FL07	1	Va22	62.63	60.659	63	72.4285714285714
01NC06	1	Va26	69.978	69.165	74	64.875
02MO06	1	Va26	65	68.818	59	66.75
04IL06	1	Va26	77.006	73.148	76	64.625
05FL06	1	Va26	55.838	57.093	58	66.875
06PR06	1	Va26	51.432	49.404	51	67.75
07NC07	1	Va26	67.666	70.887	67	65.75
09NY07	1	Va26	78.223	75.862	76	64.625
10IL07	1	Va26	69.021	68.271	73	65
11FL07	1	Va26	59.185	59.071	59	66.75
01NC06	1	Va35	73.933	73.201	74	69.625
02MO06	1	Va35	69.312	72.425	65	70.75
04IL06	1	Va35	78.563	75.528	80	68.875
05FL06	1	Va35	60.405	61.625	68	70.375
06PR06	1	Va35	58.981	57.928	57	71.75
07NC07	1	Va35	71.833	74.509	69	70.25
09NY07	1	Va35	78.05	76.329	83	68.5
10IL07	1	Va35	73.582	72.896	70	70.125
11FL07	1	Va35	64.495	64.465	65	70.75
01NC06	1	Va59	69.181	68.591	73	65.125
02MO06	1	Va59	64.964	68.035	63	66.375
04IL06	1	Va59	74.505	71.665	75	64.875
05FL06	1	Va59	58.872	59.681	57	67.125
06PR06	1	Va59	53.723	51.377	55	67.375
07NC07	1	Va59	67.276	69.868	68	65.75
09NY07	1	Va59	74.952	73.372	76	64.75
10IL07	1	Va59	69.671	69.059	64	66.25
11FL07	1	Va59	60.085	59.851	63	66.375
01NC06	1	Va85	72.329	70.569	68	63.4285714285714
02MO06	1	Va85	63.393	67.675	66	63.7142857142857
05FL06	1	Va85	54.519	55.376	52	65.7142857142857
06PR06	1	Va85	47.042	43.135	48	66.2857142857143
07NC07	1	Va85	67.589	71.119	69	63.2857142857143
09NY07	1	Va85	80.194	76.317	80	61.7142857142857
10IL07	1	Va85	69.844	68.358	72	62.8571428571429
11FL07	1	Va85	57.385	56.676	57	65
01NC06	1	Va99	73.205	72.521	72	69.625
02MO06	1	Va99	69.324	71.845	65	70.5
04IL06	1	Va99	76.404	73.883	79	68.75
05FL06	1	Va99	62.992	64.108	65	70.5
06PR06	1	Va99	59.271	58.296	61	71
07NC07	1	Va99	71.298	73.406	69	70
09NY07	1	Va99	76.615	74.941	80	68.625
10IL07	1	Va99	72.552	71.943	71	69.75
11FL07	1	Va99	64.995	65.087	67	70.25
01NC06	1	VaW6	70.525	69.909	72	64
05FL06	1	VaW6	57.876	58.838	56	66.6666666666667
06PR06	1	VaW6	52.931	50.376	52	67.3333333333333
07NC07	1	VaW6	67.443	70.75	71	64.1666666666667
09NY07	1	VaW6	78.724	76.394	76	63.3333333333333
10IL07	1	VaW6	70.317	69.697	68	64.6666666666667
11FL07	1	VaW6	59.742	59.541	61	65.8333333333333
01NC06	1	W117Ht	62.134	61.691	65	58.7142857142857
02MO06	1	W117Ht	57.028	60.201	61	59.2857142857143
04IL06	1	W117Ht	67.265	64.878	68	58.2857142857143
05FL06	1	W117Ht	52.646	52.776	48	61.1428571428571
06PR06	1	W117Ht	46.111	40.335	48	61.1428571428571
07NC07	1	W117Ht	59.78	62.514	63	59
09NY07	1	W117Ht	68.648	67.558	67	58.4285714285714
10IL07	1	W117Ht	62.674	62.157	56	60
01NC06	1	W153R	68.512	67.861	70	63.125
02MO06	1	W153R	61.897	65.928	65	63.75
04IL06	1	W153R	74.722	71.414	76	62.375
05FL06	1	W153R	55.403	56.055	50	65.625
06PR06	1	W153R	46.09	41.167	52	65.375
07NC07	1	W153R	65.343	68.802	68	63.375
09NY07	1	W153R	75.414	73.812	77	62.25
10IL07	1	W153R	68.69	68	61	64.25
11FL07	1	W153R	57.114	56.615	56	64.875
01NC06	1	W182B	60.525	59.921	62	58.1666666666667
02MO06	1	W182B	55.829	59.245	53	59.6666666666667
04IL06	1	W182B	65.698	62.727	67	57.3333333333333
06PR06	1	W182B	40.912	26.826	45	61
07NC07	1	W182B	57.871	60.779	60	58.5
09NY07	1	W182B	66.668	64.921	67	57.3333333333333
10IL07	1	W182B	60.366	59.797	57	59
01NC06	1	W22	70.694	69.915	73	65.25
02MO06	1	W22	64.637	68.688	63	66.5
04IL06	1	W22	78.124	74.164	76	64.875
05FL06	1	W22	56.814	57.826	54	67.625
06PR06	1	W22	48.846	45.127	53	67.75
07NC07	1	W22	67.888	71.353	68	65.875
09NY07	1	W22	78.029	75.988	79	64.5
10IL07	1	W22	69.801	69.063	71	65.5
11FL07	1	W22	59.247	58.971	58	67.125
01NC06	1	W22 R-rstd	70.302	69.613	67	64.625
02MO06	1	W22 R-rstd	62.99	67.108	65	64.875
04IL06	1	W22 R-rstd	77.277	73.501	74	63.75
05FL06	1	W22 R-rstd	55.81	56.468	52	66.5
06PR06	1	W22 R-rstd	48.157	43.667	51	66.625
07NC07	1	W22 R-rstd	66.512	70.098	68	64.5
09NY07	1	W22 R-rstd	76.288	74.75	79	63.125
10IL07	1	W22 R-rstd	68.408	67.778	71	64.125
11FL07	1	W22 R-rstd	57.947	57.411	57	65.875
01NC06	1	W64A	69.374	68.736	69	64.125
02MO06	1	W64A	62.847	66.725	65	64.625
04IL06	1	W64A	75.211	71.996	76	63.25
05FL06	1	W64A	55.604	56.282	54	66
06PR06	1	W64A	48.542	44.228	52	66.25
07NC07	1	W64A	66.146	69.499	68	64.25
09NY07	1	W64A	76.35	74.725	76	63.25
10IL07	1	W64A	68.506	67.881	67	64.375
11FL07	1	W64A	58.615	58.163	55	65.875
01NC06	1	WD	59.857	59.062	59	55.8571428571429
02MO06	1	WD	54.839	58.267	49	57.2857142857143
04IL06	1	WD	65.445	61.959	65	55
05FL06	1	WD	47.666	48.824	45	57.8571428571429
06PR06	1	WD	38.997	34.554	45	57.8571428571429
07NC07	1	WD	56.745	59.584	59	55.8571428571429
09NY07	1	WD	65.584	63.58	67	54.7142857142857
10IL07	1	WD	58.454	57.744	61	55.5714285714286
01NC06	1	Wf9	69.427	68.724	69	68.1666666666667
02MO06	1	Wf9	64.442	67.516	62	69.3333333333333
04IL06	1	Wf9	75.22	72.174	74	67.3333333333333
07NC07	1	Wf9	66.695	69.636	67	68.5
09NY07	1	Wf9	75.142	73.922	76	67
10IL07	1	Wf9	68.211	67.448	70	68
11FL07	1	Wf9	58.448	52.45	60	69.6666666666667
01NC06	1	Yu796_NS	71.508	70.711	73	68
02MO06	1	Yu796_NS	65.615	69.481	61	69.7142857142857
04IL06	1	Yu796_NS	79.127	75.394	77	67.4285714285714
05FL06	1	Yu796_NS	56.463	55.828	56	70.4285714285714
07NC07	1	Yu796_NS	68.123	71.723	71	68.2857142857143
09NY07	1	Yu796_NS	79.477	78.014	79	67.1428571428571
10IL07	1	Yu796_NS	70.404	69.55	72	68.1428571428571
11FL07	1	Yu796_NS	58.956	56.795	60	69.8571428571429
02MO06	1	Ki14	81.739	87.241	81	78.2
05FL06	1	Ki14	67.184	68.598	67	81
06PR06	1	Ki14	54.838	50.151	61	82.2
07NC07	1	Ki14	88.057	92.167	86	77.2
09NY07	1	Ki14	100.909	91.698	108	72.8
11FL07	1	Ki14	72.971	71.771	69	80.6
02MO06	1	T234	73.792	76.895	75	74.7142857142857
04IL06	1	T234	83.464	80.602	85	73.2857142857143
05FL06	1	T234	66.011	66.767	72	75.1428571428571
06PR06	1	T234	65.269	63.551	61	76.7142857142857
07NC07	1	T234	76.999	79.822	74	74.8571428571429
09NY07	1	T234	83.831	82.266	86	73.1428571428571
10IL07	1	T234	78.761	78.087	75	74.7142857142857
11FL07	1	T234	69.719	69.361	70	75.4285714285714
05FL06	1	CML331	68.746	68.866	66	75
06PR06	1	CML331	66.819	62.87	60	76.5
07NC07	1	CML331	73.369	75.917	90	69
09NY07	1	CML331	107.222	97.404	79	71.75
11FL07	1	CML331	70.206	69.443	71	73.75
