env_code,pop_code,ril_code,Prd_trait_mean,Prd_trait_kPara,Obs_trait,Line_mean
WIH1,1,PHK05/PHRE1,141.955,105.693,148.10805875,110.223023585
WIH2,1,PHK05/PHRE1,138.672,119.699,127.35023585,112.298805875
COH1,1,PHK56/PHRE1,107.305,179.153,106.1875,170.53618001
IAH2,1,PHK56/PHRE1,172.271,139.441,158.56,165.29893001
IAH4,1,PHK56/PHRE1,196.849,183.685,181.985,162.95643001
MIH1,1,PHK56/PHRE1,175.254,174.154,178.695,163.28543001
MNH1,1,PHK56/PHRE1,159.118,191.863,168.01,164.35393001
NYH1,1,PHK56/PHRE1,136.904,167.637,126.725,168.48243001
NYH2,1,PHK56/PHRE1,190.486,174.898,189.57,162.19793001
ONH1,1,PHK56/PHRE1,202.28,NA,198.875,161.26743001
ONH2,1,PHK56/PHRE1,56.215,NA,70.785,174.07643001
WIH1,1,PHK56/PHRE1,206.615,155.986,225.53170755,158.601759255
WIH2,1,PHK56/PHRE1,199.572,176.098,206.62509255,160.492420755
COH1,1,PHN66/LH123HT,116.204,159.802,88.18,158.41157795
DEH1,1,PHN66/LH123HT,167.029,155.51,176.71,152.088006521429
IAH1,1,PHN66/LH123HT,178.946,166.847,171.49,152.460863664286
IAH2,1,PHN66/LH123HT,153.95,169.369,160.9,153.217292235714
IAH3,1,PHN66/LH123HT,205.821,165.479,160.385,153.25407795
IAH4,1,PHN66/LH123HT,169.671,142.483,178.3,151.974435092857
ILH1,1,PHN66/LH123HT,165.064,NA,191.465,151.03407795
INH1,1,PHN66/LH123HT,177.261,132.681,200.15,150.413720807143
MOH1,1,PHN66/LH123HT,147.131,139.78,149.705,154.016935092857
NEH3,1,PHN66/LH123HT,104.259,149.951,126.265,155.691220807143
NEH4,1,PHN66/LH123HT,66.17,161.453,52.045,160.992649378571
NYH3,1,PHN66/LH123HT,160.535,NA,107.265,157.048363664286
OHH1,1,PHN66/LH123HT,151.458,159.92,181.255,151.763363664286
WIH1,1,PHN66/LH123HT,180.677,155.352,180.7175541,151.801752657143
WIH2,1,PHN66/LH123HT,173.592,143.272,181.1095372,151.773753864286
COH1,1,PHN66/LH185,120.572,171.301,126.2925,175.741316779167
DEH1,1,PHN66/LH185,171.97,165.582,208.17,168.918191779167
IAH1,1,PHN66/LH185,183.941,175.391,186.645,170.711941779167
IAH2,1,PHN66/LH185,162.91,183.038,161.18,172.8340251125
IAH3,1,PHN66/LH185,203.672,170.613,197.935,169.771108445833
IAH4,1,PHN66/LH185,179.094,162.346,156.01,173.264858445833
ILH1,1,PHN66/LH185,174.174,NA,174.45,171.728191779167
INH1,1,PHN66/LH185,187.067,154.313,174.285,171.741941779167
MOH1,1,PHN66/LH185,158.646,164.085,141.19,174.499858445833
NYH3,1,PHN66/LH185,160.78,NA,209.245,168.828608445833
OHH1,1,PHN66/LH185,165.379,182.291,130.365,175.401941779167
WIH1,1,PHN66/LH185,184.341,166.458,201.3914404,169.483071745833
WIH2,1,PHN66/LH185,182.01,160.575,168.02936095,172.263245033333
COH1,1,PHN66/LH38,103.851,155.662,111.055,157.379616407143
DEH1,1,PHN66/LH38,170.495,156.957,173.26,152.936402121429
IAH1,1,PHN66/LH38,184.112,182.942,171.855,153.036759264286
IAH2,1,PHN66/LH38,154.338,182.708,165.615,153.48247355
IAH3,1,PHN66/LH38,209.968,170.053,186.625,151.981759264286
IAH4,1,PHN66/LH38,173.297,131.616,178.775,152.54247355
ILH1,1,PHN66/LH38,170.943,NA,157.29,154.077116407143
INH1,1,PHN66/LH38,182.79,118.05,199.885,151.034616407143
MOH1,1,PHN66/LH38,148.249,127.562,127.055,156.236759264286
NEH3,1,PHN66/LH38,109.115,148.168,65.105,160.661759264286
NEH4,1,PHN66/LH38,31.071,150.335,51.045,161.666044978571
NYH3,1,PHN66/LH38,156.821,NA,175.225,152.796044978571
OHH1,1,PHN66/LH38,151.802,167.679,184.14,152.159259264286
WIH1,1,PHN66/LH38,186.658,156.952,178.488213,152.562958335714
WIH2,1,PHN66/LH38,177.237,132.328,188.9514167,151.815586642857
COH1,1,PHN66/LH51,109.885,163.336,113.0525,164.450610614286
DEH1,1,PHN66/LH51,176.071,160.981,199.605,158.268289185714
IAH1,1,PHN66/LH51,192.345,184.274,172.99,160.169360614286
IAH2,1,PHN66/LH51,162.726,189.926,149.515,161.846146328571
IAH3,1,PHN66/LH51,220.564,174.175,183.28,159.434360614286
IAH4,1,PHN66/LH51,182.319,145.323,166.455,160.636146328571
ILH1,1,PHN66/LH51,175.479,NA,196.165,158.514003471429
INH1,1,PHN66/LH51,192.369,134.037,190.13,158.9450749
MOH1,1,PHN66/LH51,151.766,129.929,174.205,160.0825749
NEH3,1,PHN66/LH51,108.16,155.118,98.46,165.492932042857
NEH4,1,PHN66/LH51,61.366,164.977,34.82,170.038646328571
NYH3,1,PHN66/LH51,166.411,NA,143.875,162.249003471429
OHH1,1,PHN66/LH51,157.982,169.101,198.48,158.348646328571
WIH1,1,PHN66/LH51,191.643,160.531,207.99711705,157.668852253571
WIH2,1,PHN66/LH51,185.626,144.096,186.33143155,159.216401217857
COH1,1,PHN66/LH82,116.998,161.303,104.16,161.775104939286
DEH1,1,PHN66/LH82,172.565,159.616,168.98,157.145104939286
IAH1,1,PHN66/LH82,182.677,168.517,185.235,155.984033510714
IAH2,1,PHN66/LH82,160.209,183.284,136.575,159.459747796429
IAH3,1,PHN66/LH82,203.442,161.8,201.145,154.847604939286
IAH4,1,PHN66/LH82,174.076,143.231,184.625,156.027604939286
ILH1,1,PHN66/LH82,172.645,NA,158.68,157.880819225
INH1,1,PHN66/LH82,184.339,137.163,184.905,156.007604939286
MOH1,1,PHN66/LH82,152.116,143.084,141.365,159.117604939286
NEH3,1,PHN66/LH82,107.954,151.413,127.38,160.116533510714
NEH4,1,PHN66/LH82,54.617,161.167,64.405,164.614747796429
NYH3,1,PHN66/LH82,160.673,NA,168.905,157.150462082143
OHH1,1,PHN66/LH82,158.047,169.947,151.985,158.359033510714
WIH1,1,PHN66/LH82,183.084,156.446,205.3589721,154.546606932143
WIH2,1,PHN66/LH82,178.282,144.494,185.30749705,155.97885515
COH1,1,PHN66/PHG29,109.471,156.857,113.7375,160.947491214286
DEH1,1,PHN66/PHG29,173.262,156.554,178.6,156.3144555
IAH1,1,PHN66/PHG29,187.326,178.349,168.56,157.031598357143
IAH2,1,PHN66/PHG29,157.961,177.009,167.125,157.134098357143
IAH3,1,PHN66/PHG29,205.821,160.081,216.565,153.602669785714
IAH4,1,PHN66/PHG29,176.925,137.294,173.115,156.706241214286
ILH1,1,PHN66/PHG29,171.678,NA,187.525,155.6769555
INH1,1,PHN66/PHG29,189.138,130.928,169.25,156.982312642857
MOH1,1,PHN66/PHG29,150.586,128.928,149.985,158.358384071429
NEH3,1,PHN66/PHG29,108.27,148.1,97.985,162.072669785714
NEH4,1,PHN66/PHG29,45.347,155.066,52.975,165.287669785714
NYH3,1,PHN66/PHG29,160.02,NA,181.17,156.130884071429
OHH1,1,PHN66/PHG29,159.604,175.144,127.715,159.949098357143
WIH1,1,PHN66/PHG29,188.285,156.041,187.99459805,155.643412782143
WIH2,1,PHN66/PHG29,179.653,136.015,194.70027895,155.164435575
COH1,1,PHN66/PHG47,105.193,153.476,101.59,156.952745592857
DEH1,1,PHN66/PHG47,168.684,150.665,178.995,151.423817021429
IAH1,1,PHN66/PHG47,182.183,162.451,175.515,151.67238845
IAH2,1,PHN66/PHG47,154.426,170.122,148.81,153.57988845
IAH3,1,PHN66/PHG47,205.471,153.718,198.455,150.033817021429
IAH4,1,PHN66/PHG47,170.791,133.452,191.445,150.534531307143
ILH1,1,PHN66/PHG47,168.505,NA,170.81,152.008459878571
INH1,1,PHN66/PHG47,185.739,132.863,161.03,152.707031307143
MOH1,1,PHN66/PHG47,143.902,123.967,172.13,151.914174164286
NEH3,1,PHN66/PHG47,106.366,150.639,75.355,158.826674164286
NEH4,1,PHN66/PHG47,29.889,154.19,52.46,160.462031307143
NYH3,1,PHN66/PHG47,155.098,NA,183.145,151.12738845
OHH1,1,PHN66/PHG47,155.339,167.39,119.25,155.691317021429
WIH1,1,PHN66/PHG47,183.62,149.812,190.72580135,150.585902639286
WIH2,1,PHN66/PHG47,176.754,136.674,179.21263695,151.408271525
COH1,1,PHN66/PHG83,117.204,173.562,108.6325,172.197982885714
DEH1,1,PHN66/PHG83,184.397,170.562,196.705,165.907090028571
IAH1,1,PHN66/PHG83,197.292,181.061,206.91,165.178161457143
IAH2,1,PHN66/PHG83,169.091,193.742,164.82,168.184590028571
IAH3,1,PHN66/PHG83,229.893,181.764,188.23,166.512447171429
IAH4,1,PHN66/PHG83,186.623,150.853,210.335,164.9335186
ILH1,1,PHN66/PHG83,184.311,NA,186.67,166.623875742857
INH1,1,PHN66/PHG83,200.088,145.377,199.51,165.706732885714
MOH1,1,PHN66/PHG83,159.105,145.33,172.27,167.652447171429
NEH3,1,PHN66/PHG83,108.853,163.29,124.36,171.074590028571
NEH4,1,PHN66/PHG83,65.003,176.662,38.06,177.238875742857
NYH3,1,PHN66/PHG83,174.297,NA,139.395,170.000661457143
OHH1,1,PHN66/PHG83,166.615,180.875,181.495,166.9935186
WIH1,1,PHN66/PHG83,201.603,170.664,198.95489395,165.746383317857
WIH2,1,PHN66/PHG83,192.426,153.58,203.05686645,165.453385282143
COH1,1,PHN66/PHK56,116.3,176.186,127.335,173.861203203571
DEH1,1,PHN66/PHK56,188.979,179.548,180.315,170.076917489286
IAH1,1,PHN66/PHK56,202.192,209.207,193.48,169.136560346429
IAH2,1,PHN66/PHK56,172.444,217.178,159.985,171.529060346429
IAH3,1,PHN66/PHK56,225.403,190.001,228.3,166.649417489286
IAH4,1,PHN66/PHK56,190.67,148.536,201.425,168.569060346429
ILH1,1,PHN66/PHK56,189.023,NA,168.32,170.933703203571
INH1,1,PHN66/PHK56,203.245,137.855,201.99,168.528703203571
MOH1,1,PHN66/PHK56,166.329,151.848,114.285,174.793346060714
NEH3,1,PHN66/PHK56,112.972,160.175,118.405,174.499060346429
NEH4,1,PHN66/PHK56,41.012,169.363,58.965,178.744774632143
NYH3,1,PHN66/PHK56,176.705,NA,148.155,172.374060346429
OHH1,1,PHN66/PHK56,168.148,192.004,201.97,168.530131775
WIH1,1,PHN66/PHK56,199.743,174.157,243.4937637,165.564148653571
WIH2,1,PHN66/PHK56,194.574,149.129,214.96808115,167.601697407143
COH1,1,PHN66/PHN82,110.99,173.552,116.6475,174.691398232143
DEH1,1,PHN66/PHN82,190.967,174.096,184.38,169.853362517857
IAH1,1,PHN66/PHN82,204.93,191.942,205.83,168.321219660714
IAH2,1,PHN66/PHN82,173.205,207.621,151.795,172.180862517857
IAH3,1,PHN66/PHN82,234.576,181.489,222.855,167.105148232143
IAH4,1,PHN66/PHN82,192.591,147.184,210.84,167.963362517857
ILH1,1,PHN66/PHN82,189.323,NA,191.43,169.349791089286
INH1,1,PHN66/PHN82,206.819,137.944,208.8,168.109076803571
MOH1,1,PHN66/PHN82,162.562,143.755,152.225,172.150148232143
NEH3,1,PHN66/PHN82,112.552,165.822,83.36,177.069076803571
NEH4,1,PHN66/PHN82,19.648,170.953,50.2,179.437648232143
NYH3,1,PHN66/PHN82,175.788,NA,168.92,170.957648232143
OHH1,1,PHN66/PHN82,169.309,186.231,186.03,169.735505375
WIH1,1,PHN66/PHN82,207.608,171.587,215.80849325,167.608470142857
WIH2,1,PHN66/PHN82,198.169,149.053,213.206082,167.794356660714
COH1,1,PHN66/PHZ51,105.677,158.621,100.295,160.447765607143
DEH1,1,PHN66/PHZ51,173.646,158.931,173.765,155.199908464286
IAH1,1,PHN66/PHZ51,189.147,188.683,161.885,156.048479892857
IAH2,1,PHN66/PHZ51,158.113,191.279,145.555,157.214908464286
IAH3,1,PHN66/PHZ51,208.937,165.287,218.17,152.02812275
IAH4,1,PHN66/PHZ51,176.389,133.491,181.875,154.62062275
ILH1,1,PHN66/PHZ51,172.096,NA,181.335,154.659194178571
INH1,1,PHN66/PHZ51,185.099,117.419,214.815,152.267765607143
MOH1,1,PHN66/PHZ51,150.89,133.199,117.235,159.237765607143
NEH3,1,PHN66/PHZ51,100.96,145.193,99.54,160.501694178571
NEH4,1,PHN66/PHZ51,28.494,153.284,47.22,164.238837035714
NYH3,1,PHN66/PHZ51,160.513,NA,158.655,156.279194178571
OHH1,1,PHN66/PHZ51,153.564,168.423,191.43,153.93812275
WIH1,1,PHN66/PHZ51,188.454,157.129,197.903929,153.47569925
WIH2,1,PHN66/PHZ51,184.051,138.985,156.8847895,156.405637785714
COH1,1,PHN66/Q381,117.892,152.637,120.1825,157.086277957143
DEH1,1,PHN66/Q381,166.358,150.882,171.355,153.431099385714
IAH1,1,PHN66/Q381,177.548,162.186,159.385,154.286099385714
IAH2,1,PHN66/Q381,156.38,167.83,138.92,155.7478851
IAH3,1,PHN66/Q381,197.109,155.689,171.945,153.388956528571
IAH4,1,PHN66/Q381,169.658,141.676,161.475,154.136813671429
ILH1,1,PHN66/Q381,167.066,NA,155.05,154.595742242857
INH1,1,PHN66/Q381,174.913,130.91,194.755,151.759670814286
MOH1,1,PHN66/Q381,150.706,143.832,127.23,156.5828851
NEH3,1,PHN66/Q381,109.349,144.152,142.715,155.476813671429
NEH4,1,PHN66/Q381,101.539,158.489,50.2,162.085027957143
NYH3,1,PHN66/Q381,153.517,NA,211.36,150.573599385714
OHH1,1,PHN66/Q381,153.745,156.396,163.265,154.008956528571
WIH1,1,PHN66/Q381,178.55,150.978,172.2239734,153.369029857143
WIH2,1,PHN66/Q381,171.651,140.107,179.328918,152.861533814286
COH1,1,PHN82/LH145,109.809,165.725,124.1725,156.992645185
IAH2,1,PHN82/LH145,157.444,147.553,168.3,152.579895185
IAH4,1,PHN82/LH145,172.099,153.994,195.35,149.874895185
MIH1,1,PHN82/LH145,161.799,161.816,160.58,153.351895185
MNH1,1,PHN82/LH145,151.086,169.334,146.515,154.758395185
NYH1,1,PHN82/LH145,135.042,176.022,123.425,157.067395185
NYH2,1,PHN82/LH145,175.091,163.757,150.645,154.345395185
ONH1,1,PHN82/LH145,183.825,NA,160.09,153.400895185
ONH2,1,PHN82/LH145,83.409,NA,83.675,161.042395185
WIH1,1,PHN82/LH145,176.711,149.917,225.6348918,146.846406005
WIH2,1,PHN82/LH145,183.605,164.564,155.71156005,153.83873918
COH1,1,PHN82/PHB47,129.112,194.647,116.585,183.585684405
IAH2,1,PHN82/PHB47,182.268,152.24,191.61,176.083184405
IAH4,1,PHN82/PHB47,203.361,189.117,211.42,174.102184405
MIH1,1,PHN82/PHB47,184.954,185.606,208.575,174.386684405
MNH1,1,PHN82/PHB47,171.161,196.035,193.865,175.857684405
NYH1,1,PHN82/PHB47,151.697,187.322,149.935,180.250684405
NYH2,1,PHN82/PHB47,204.969,193.098,168.19,178.425184405
ONH1,1,PHN82/PHB47,214.263,NA,191.07,176.137184405
ONH2,1,PHN82/PHB47,90.784,NA,86.015,186.642684405
WIH1,1,PHN82/PHB47,215.661,174.976,228.94201905,172.3499825
WIH2,1,PHN82/PHB47,210.258,189.988,206.234825,174.620701905
COH1,1,PHN82/PHHV4,135.716,212.964,158.2975,204.07617561
IAH2,1,PHN82/PHHV4,206.765,143.335,201.97,199.70892561
IAH4,1,PHN82/PHHV4,230.671,225.201,229.535,196.95242561
MIH1,1,PHN82/PHHV4,208.892,210.201,230.455,196.86042561
MNH1,1,PHN82/PHHV4,191.244,228.549,233.09,196.59692561
NYH1,1,PHN82/PHHV4,174.967,200.205,140.03,205.90292561
NYH2,1,PHN82/PHHV4,227.422,216.07,215.69,198.33692561
ONH1,1,PHN82/PHHV4,235.921,NA,246.085,195.29742561
ONH2,1,PHN82/PHHV4,113.643,NA,87.05,211.20092561
WIH1,1,PHN82/PHHV4,249.668,192.932,231.1847916,196.78744645
WIH2,1,PHN82/PHHV4,238.361,223.947,225.6719645,197.33872916
COH1,1,PHN82/PHRE1,112.245,180.287,139.5225,173.3782595625
IAH4,1,PHN82/PHRE1,201.522,171.517,182.76,167.9735720625
MNH1,1,PHN82/PHRE1,169.667,187.327,146.3,172.5310720625
NYH1,1,PHN82/PHRE1,145.447,232.502,143.165,172.9229470625
NYH2,1,PHN82/PHRE1,198.216,174.382,172.955,169.1991970625
ONH1,1,PHN82/PHRE1,199.225,NA,228.835,162.2141970625
ONH2,1,PHN82/PHRE1,84.045,NA,79.165,180.9229470625
WIH1,1,PHN82/PHRE1,203.641,152.228,243.0568415,160.436466875
WIH2,1,PHN82/PHRE1,206.59,169.5,190.789235,166.9699176875
COH1,1,PHN82/S8324,112.504,184.599,138.2075,177.380476585
IAH2,1,PHN82/S8324,178.246,159.344,195.23,171.678226585
IAH4,1,PHN82/S8324,204.811,178.966,187.71,172.430226585
MIH1,1,PHN82/S8324,183.319,178.178,192.305,171.970726585
MNH1,1,PHN82/S8324,170.581,189.832,156.675,175.533726585
NYH1,1,PHN82/S8324,147.684,198.307,135.8,177.621226585
NYH2,1,PHN82/S8324,199.452,178.642,189.675,172.233726585
ONH1,1,PHN82/S8324,206.013,NA,225.425,168.658726585
ONH2,1,PHN82/S8324,88.503,NA,71.32,184.069226585
WIH1,1,PHN82/S8324,214.9,171.239,226.61731825,168.53949476
WIH2,1,PHN82/S8324,210.746,177.697,193.0474476,171.896481825
COH1,1,PHRE1/PHR25,99.502,130.325,102.51,132.413033766667
IAH2,1,PHRE1/PHR25,123.847,94.891,163.64,125.620811544444
IAH4,1,PHRE1/PHR25,139.001,125.436,130.665,129.284700433333
MIH1,1,PHRE1/PHR25,129.99,126.902,128.03,129.577478211111
MNH1,1,PHRE1/PHR25,122.174,124.782,131.145,129.2313671
NYH1,1,PHRE1/PHR25,119.768,145.219,94.04,133.354144877778
NYH2,1,PHRE1/PHR25,139.287,129.115,112.72,131.278589322222
ONH1,1,PHRE1/PHR25,138.865,NA,149.265,127.218033766667
WIH1,1,PHRE1/PHR25,146.574,126.13,136.40718765,128.646679583333
WIH2,1,PHRE1/PHR25,139.1,121.915,145.80511625,127.602465294444
COH1,1,PHW52/LH123HT,107.881,173.688,98.17,170.37601745
DEH1,1,PHW52/LH123HT,179.543,164.66,254.055,159.241374592857
IAH1,1,PHW52/LH123HT,197.615,176.166,221.35,161.577446021429
IAH2,1,PHW52/LH123HT,167.511,197.71,152.71,166.480303164286
IAH3,1,PHW52/LH123HT,235.273,180.91,191.745,163.692088878571
IAH4,1,PHW52/LH123HT,187.384,150.087,206.845,162.61351745
ILH1,1,PHW52/LH123HT,185.854,NA,166.17,165.518874592857
INH1,1,PHW52/LH123HT,201.142,141.736,209.425,162.429231735714
MOH1,1,PHW52/LH123HT,155.292,143.201,173.255,165.012803164286
NEH3,1,PHW52/LH123HT,105.836,168.473,82.39,171.503160307143
NEH4,1,PHW52/LH123HT,10.793,174.101,46.095,174.095660307143
NYH3,1,PHW52/LH123HT,172.786,NA,132.79,167.903160307143
OHH1,1,PHW52/LH123HT,167.162,188.673,137.15,167.591731735714
WIH1,1,PHW52/LH123HT,202.867,169.217,208.5116158,162.494473464286
WIH2,1,PHW52/LH123HT,193.628,152.396,202.7726285,162.904401128571
COH1,1,PHW52/LH38,113.815,175.944,119.835,178.638204171429
DEH1,1,PHW52/LH38,195.552,177.76,184.435,174.023918457143
IAH1,1,PHW52/LH38,208.075,194.988,222.38,171.313561314286
IAH2,1,PHW52/LH38,176.353,211.333,166.41,175.311418457143
IAH3,1,PHW52/LH38,237.505,185.049,237.39,170.241418457143
IAH4,1,PHW52/LH38,199.234,150.802,188.855,173.708204171429
ILH1,1,PHW52/LH38,194.512,NA,183.92,174.060704171429
INH1,1,PHW52/LH38,211.25,136.246,214.065,171.907489885714
MOH1,1,PHW52/LH38,168.169,148.504,130.78,177.856418457143
NEH3,1,PHW52/LH38,105.105,158.459,132.5,177.733561314286
NEH4,1,PHW52/LH38,41.881,173.328,36.43,184.595704171429
NYH3,1,PHW52/LH38,177.624,NA,202.555,172.729632742857
OHH1,1,PHW52/LH38,176.003,198.622,150.65,176.437132742857
WIH1,1,PHW52/LH38,211.589,174.461,225.04398815,171.123276446429
WIH2,1,PHW52/LH38,201.774,147.966,225.52087025,171.089213439286
COH1,1,PHW52/LH51,107.377,163.724,112.6525,164.142096367857
DEH1,1,PHW52/LH51,175.137,161.629,214.59,156.860846367857
IAH1,1,PHW52/LH51,191.506,188.877,188.14,158.750132082143
IAH2,1,PHW52/LH51,162.016,197.315,155.19,161.103703510714
IAH3,1,PHW52/LH51,220.619,178.996,192.29,158.453703510714
IAH4,1,PHW52/LH51,184.459,144.296,147.555,161.649060653571
ILH1,1,PHW52/LH51,180.209,NA,142.625,162.001203510714
INH1,1,PHW52/LH51,193.423,128.605,188.925,158.694060653571
MOH1,1,PHW52/LH51,152.79,128.871,151.73,161.350846367857
NEH3,1,PHW52/LH51,104.707,150.624,101.34,164.950132082143
NEH4,1,PHW52/LH51,51.397,160.985,34.39,169.732274939286
NYH3,1,PHW52/LH51,163.064,NA,187.715,158.780489225
OHH1,1,PHW52/LH51,159.571,179.722,171.32,159.951560653571
WIH1,1,PHW52/LH51,191.183,161.576,219.93900255,156.478774757143
WIH2,1,PHW52/LH51,184.695,138.545,202.2403466,157.742964467857
COH1,1,PHW52/LH82,99.736,164.452,122.74,164.36329145
DEH1,1,PHW52/LH82,180.148,165.418,190.385,159.531505735714
IAH1,1,PHW52/LH82,195.622,189.061,192.37,159.389720021429
IAH2,1,PHW52/LH82,161.304,191.176,179.685,160.29579145
IAH3,1,PHW52/LH82,219.662,171.192,235.425,156.314362878571
IAH4,1,PHW52/LH82,186.144,143.296,166.355,161.247934307143
ILH1,1,PHW52/LH82,182.248,NA,152.675,162.225077164286
INH1,1,PHW52/LH82,196.382,127.154,204.97,158.489720021429
MOH1,1,PHW52/LH82,152.974,131.604,149.635,162.442220021429
NEH3,1,PHW52/LH82,101.902,154.875,85.54,167.020434307143
NEH4,1,PHW52/LH82,11.246,161.349,43.68,170.010434307143
NYH3,1,PHW52/LH82,165.595,NA,172.05,160.841148592857
OHH1,1,PHW52/LH82,166.145,195.567,91.905,166.56579145
WIH1,1,PHW52/LH82,193.04,160.623,246.11718005,155.550635732143
WIH2,1,PHW52/LH82,189.838,141.927,190.29390025,159.538012860714
COH1,1,PHW52/PHG29,115.377,173.61,122.835,176.369380507143
DEH1,1,PHW52/PHG29,190.269,173.685,206.56,170.389023364286
IAH1,1,PHW52/PHG29,205.866,200.248,201.475,170.75223765
IAH2,1,PHW52/PHG29,174.352,209.795,164.755,173.375094792857
IAH3,1,PHW52/PHG29,236.719,189.477,207.82,170.299023364286
IAH4,1,PHW52/PHG29,195.727,148.668,186.83,171.798309078571
ILH1,1,PHW52/PHG29,190.28,NA,194.545,171.24723765
INH1,1,PHW52/PHG29,209.626,139.174,187.615,171.74223765
MOH1,1,PHW52/PHG29,164.348,136.174,162.775,173.516523364286
NEH3,1,PHW52/PHG29,115.032,161.157,99.185,178.058666221429
NEH4,1,PHW52/PHG29,47.56,169.76,43.57,182.031166221429
NYH3,1,PHW52/PHG29,176.303,NA,188.135,171.705094792857
OHH1,1,PHW52/PHG29,171.901,191.41,179.695,172.307951935714
WIH1,1,PHW52/PHG29,204.256,170.45,246.14584235,167.561463196429
WIH2,1,PHW52/PHG29,200.195,149.041,200.06548475,170.852917310714
COH1,1,PHW52/PHG47,109.345,157.39,130.18,158.292321971429
DEH1,1,PHW52/PHG47,169.761,154.644,185.27,154.357321971429
IAH1,1,PHW52/PHG47,182.818,161.414,172.16,155.293750542857
IAH2,1,PHW52/PHG47,157.198,166.159,156.12,156.439464828571
IAH3,1,PHW52/PHG47,201.395,152.458,205.635,152.902679114286
IAH4,1,PHW52/PHG47,174.496,148.629,164.235,155.859821971429
ILH1,1,PHW52/PHG47,171.602,NA,153.875,156.599821971429
INH1,1,PHW52/PHG47,181.65,138.774,196.96,153.522321971429
MOH1,1,PHW52/PHG47,148.656,142.225,164.82,155.818036257143
NEH3,1,PHW52/PHG47,105.245,153.933,127.79,158.463036257143
NEH4,1,PHW52/PHG47,70.804,166.4,47.395,164.205536257143
NYH3,1,PHW52/PHG47,158.827,NA,172.63,155.260179114286
OHH1,1,PHW52/PHG47,161.122,174.535,86.14,161.438036257143
WIH1,1,PHW52/PHG47,182.091,153.084,202.9597912,153.093765457143
WIH2,1,PHW52/PHG47,177.442,147.148,180.1027164,154.726413657143
COH1,1,PHW52/PHG83,86.474,144.76,81.425,146.143232067857
DEH1,1,PHW52/PHG83,161.533,142.697,148.985,141.317517782143
IAH1,1,PHW52/PHG83,174.707,149.115,172.155,139.662517782143
IAH2,1,PHW52/PHG83,143.745,162.448,128.67,142.768589210714
IAH3,1,PHW52/PHG83,202.04,141.89,194.34,138.077874925
IAH4,1,PHW52/PHG83,163.46,126.251,170.325,139.793232067857
ILH1,1,PHW52/PHG83,159.266,NA,164.055,140.241089210714
INH1,1,PHW52/PHG83,175.722,117.821,181.915,138.965374925
MOH1,1,PHW52/PHG83,132.505,121.261,143.58,141.703589210714
NEH3,1,PHW52/PHG83,86.618,143.168,56.685,147.910374925
NEH4,1,PHW52/PHG83,-18.69,145.93,38.905,149.180374925
NYH3,1,PHW52/PHG83,146.332,NA,143.275,141.725374925
OHH1,1,PHW52/PHG83,144.322,158.44,101.225,144.728946353571
WIH1,1,PHW52/PHG83,174.085,137.327,208.44797295,137.070162571429
WIH2,1,PHW52/PHG83,166.812,124.449,193.442276,138.141998067857
COH1,1,PHW52/PHK56,128.339,191.433,145.7975,191.572676007143
DEH1,1,PHW52/PHK56,205.858,191.95,228.6,185.658211721429
IAH1,1,PHW52/PHK56,222.372,221.837,216.56,186.518211721429
IAH2,1,PHW52/PHK56,188.055,221.848,208.975,187.059997435714
IAH3,1,PHW52/PHK56,248.894,204.675,246.955,184.347140292857
IAH4,1,PHW52/PHK56,210.03,163.105,223.75,186.004640292857
ILH1,1,PHW52/PHK56,208.231,NA,187.935,188.562854578571
INH1,1,PHW52/PHK56,228.322,160.503,184.21,188.828926007143
MOH1,1,PHW52/PHK56,179.037,149.815,189.975,188.417140292857
NEH3,1,PHW52/PHK56,126.168,176.517,129.025,192.770711721429
NEH4,1,PHW52/PHK56,75.982,189.452,45.44,198.741068864286
NYH3,1,PHW52/PHK56,192.857,NA,193.55,188.16178315
OHH1,1,PHW52/PHK56,189.728,216.687,165.81,190.143211721429
WIH1,1,PHW52/PHK56,223.617,191.598,238.07273965,184.981587460714
WIH2,1,PHW52/PHK56,215.779,165.696,223.15972445,186.046802832143
COH1,1,PHW52/PHM49,106.401,174.333,90.585,142.74327061
DEH1,1,PHW52/PHM49,182.802,154.158,222.66,133.93827061
GAH1,1,PHW52/PHM49,122.117,142.255,155.985,138.38327061
GAH2,1,PHW52/PHM49,136.568,139.139,109.845,141.45927061
IAH4,1,PHW52/PHM49,196.518,128.642,156.235,138.366603943333
MNH1,1,PHW52/PHM49,157.257,121.493,153.755,138.531937276667
MOH1,1,PHW52/PHM49,157.421,89.643,157.905,138.25527061
NEH3,1,PHW52/PHM49,103.257,138.296,71.34,144.02627061
NEH4,1,PHW52/PHM49,13.502,141.442,47.715,145.60127061
ONH2,1,PHW52/PHM49,61.772,NA,68.805,144.19527061
TXH1-Dry,1,PHW52/PHM49,172.962,NA,172.625,137.273937276667
TXH1-Early,1,PHW52/PHM49,182.622,NA,193.87,135.857603943333
TXH1-Late,1,PHW52/PHM49,87.197,NA,78.785,143.529937276667
TXH2,1,PHW52/PHM49,138.392,170.601,133.335,139.89327061
WIH1,1,PHW52/PHM49,204.639,157.36,215.43471175,134.419956493333
WIH2,1,PHW52/PHM49,196.105,127.056,202.8543474,135.25864745
COH1,1,PHW52/PHN37,106.981,167.088,127.7525,170.297463832143
