"line_code","env_code","Yield"
"B14A/MO17","TXH1-Late",79.73
"B14A/MO17","WIH1",243.4998309
"B14A/MO17","IAH4",194.21
"B14A/MO17","IAH1",184.63
"B14A/MO17","TXH1-Late",110.39
"B14A/MO17","WIH1",225.8022629
"B14A/MO17","IAH2",99.63
"B14A/MO17","WIH2",285.3871243
"B14A/MO17","MNH1",217.05
"B14A/MO17","IAH4",186.8
"B14A/MO17","TXH2",116.86
"B14A/MO17","WIH2",224.2447075
"B14A/MO17","IAH4",170.92
"B14A/MO17","ONH1",221.92
"B14A/MO17","ARH1",142.67
"B14A/MO17","TXH2",122.8
"B14A/MO17","ONH1",198.94
"B14A/MO17","MNH1",167.49
"B14A/MO17","ARH2",150.31
"B14A/MO17","MIH1",140.1
"B14A/MO17","OHH1",195.7
"B14A/MO17","OHH1",168.96
"B14A/MO17","MIH1",170.53
"B14A/MO17","ARH1",11.16
"B14A/MO17","IAH3",NA
"B14A/OH43","GAH1",128.67
"B14A/OH43","GAH2",84.86
"B14A/OH43","GAH2",104.33
"B14A/OH43","GAH1",122.6
"B14A/OH43","SCH1",NA
"B14A/OH43","SCH1",NA
"B14A/OH43","TXH1-Dry",173.98
"B14A/OH43","COH1",90.72
"B14A/OH43","COH1",103.45
"B14A/OH43","COH1",101.49
"B14A/OH43","DEH1",137.99
"B14A/OH43","TXH2",158.86
"B14A/OH43","INH1",183.9
"B14A/OH43","DEH1",129.96
"B14A/OH43","MOH1",243.52
"B14A/OH43","MOH1",170.59
"B14A/OH43","COH1",84.21
"B14A/OH43","IAH1",185
"B14A/OH43","INH1",176.24
"B14A/OH43","IAH2",127.92
"B14A/OH43","ONH2",65.84
"B14A/OH43","IAH3",259.21
"B14A/OH43","WIH1",226.2605249
"B14A/OH43","TXH1-Early",209.96
"B14A/OH43","TXH1-Early",205.02
"B14A/OH43","IAH4",203.51
"B14A/OH43","ONH2",75.77
"B14A/OH43","WIH1",234.013907
"B14A/OH43","WIH2",211.4529535
"B14A/OH43","IAH4",151.24
"B14A/OH43","IAH3",258.99
"B14A/OH43","WIH2",136.5497041
"B14A/OH43","IAH2",156.59
"B14A/OH43","MNH1",128.22
"B14A/OH43","TXH2",138.78
"B14A/OH43","TXH1-Dry",185.98
"B14A/OH43","MNH1",210.5
"B14A/OH43","TXH1-Late",101.43
"B14A/OH43","TXH1-Late",115.84
"B14A/OH43","ARH1",NA
"B14A/OH43","ARH1",NA
"B14A/OH43","ARH2",NA
"B14A/OH43","ARH2",NA
"B14A/OH43","IAH1",NA
"B14A/OH43","ILH1",NA
"B14A/OH43","ILH1",NA
"B14A/OH43","MIH1",NA
"B14A/OH43","MIH1",NA
"B14A/OH43","NCH1",NA
"B14A/OH43","NCH1",NA
"B14A/OH43","NYH1",NA
"B14A/OH43","NYH1",NA
"B14A/OH43","NYH2",NA
"B14A/OH43","NYH2",NA
"B14A/OH43","OHH1",NA
"B14A/OH43","OHH1",NA
"B14A/OH43","ONH1",NA
"B14A/OH43","ONH1",NA
"F42/H95","GAH1",108.19
"F42/H95","GAH1",123.51
"F42/H95","NCH1",165.65
"F42/H95","NCH1",126.15
"F42/H95","ARH1",129.24
"F42/H95","NYH1",172.44
"F42/H95","ILH1",156.07
"F42/H95","TXH1-Early",183.4
"F42/H95","TXH1-Dry",144.73
"F42/H95","ARH1",36.5
"F42/H95","OHH1",124.57
"F42/H95","NYH1",158.69
"F42/H95","TXH1-Dry",181.1
"F42/H95","ILH1",194.64
"F42/H95","TXH1-Early",194.55
"F42/H95","ONH1",188.51
"F42/H95","TXH1-Late",83.48
"F42/H95","MIH1",158.77
"F42/H95","TXH1-Late",99.44
"F42/H95","TXH2",188.47
"F42/H95","TXH2",142.64
"F42/H95","ONH1",157.8
"F42/H95","OHH1",135.99
"F42/H95","ARH2",150.63
"F42/H95","ARH2",134.49
"F42/H95","MIH1",107.87
"F42/H95","COH1",NA
"F42/H95","COH1",NA
"F42/H95","COH1",NA
"F42/H95","COH1",NA
"F42/H95","DEH1",NA
"F42/H95","DEH1",NA
"F42/H95","GAH2",NA
"F42/H95","GAH2",NA
"F42/H95","IAH1",NA
"F42/H95","IAH1",NA
"F42/H95","IAH2",NA
"F42/H95","IAH2",NA
"F42/H95","IAH3",NA
"F42/H95","IAH3",NA
"F42/H95","IAH4",NA
"F42/H95","IAH4",NA
"F42/H95","INH1",NA
"F42/H95","INH1",NA
"F42/H95","MNH1",NA
"F42/H95","MNH1",NA
"F42/H95","MOH1",NA
"F42/H95","MOH1",NA
"F42/H95","NYH2",NA
"F42/H95","ONH2",NA
"F42/H95","ONH2",NA
"F42/H95","SCH1",NA
"F42/H95","SCH1",NA
"F42/H95","WIH1",NA
"F42/H95","WIH1",NA
"F42/H95","WIH2",NA
"F42/H95","WIH2",NA
"F42/MO17","SCH1",NA
"F42/MO17","NCH1",197.41
"F42/MO17","SCH1",NA
"F42/MO17","NCH1",132.38
"F42/MO17","GAH1",156.3
"F42/MO17","GAH2",160.17
"F42/MO17","GAH2",143.31
"F42/MO17","ILH1",194.89
"F42/MO17","COH1",138.27
"F42/MO17","NYH1",136.37
"F42/MO17","TXH1-Early",204.84
"F42/MO17","TXH1-Dry",187.11
"F42/MO17","COH1",101.63
"F42/MO17","ILH1",213.7
"F42/MO17","NYH2",86.66
"F42/MO17","NYH2",164.73
"F42/MO17","COH1",70.33
"F42/MO17","GAH1",187.37
"F42/MO17","DEH1",185.69
"F42/MO17","MOH1",182.66
"F42/MO17","MOH1",147.49
"F42/MO17","INH1",217.91
"F42/MO17","DEH1",191.42
"F42/MO17","INH1",144.82
"F42/MO17","NYH1",109.37
"F42/MO17","ARH2",147.91
"F42/MO17","TXH1-Late",111.24
"F42/MO17","TXH1-Late",113.75
"F42/MO17","IAH1",224.92
"F42/MO17","TXH1-Dry",163.68
"F42/MO17","IAH4",114.91
"F42/MO17","ONH2",75.37
"F42/MO17","WIH2",253.216978
"F42/MO17","IAH3",244.05
"F42/MO17","ARH2",128.25
"F42/MO17","ONH2",78.13
"F42/MO17","TXH1-Early",198.38
"F42/MO17","IAH2",135.05
"F42/MO17","IAH4",218.75
"F42/MO17","ONH1",214.7
"F42/MO17","IAH1",214.28
"F42/MO17","IAH3",198.45
"F42/MO17","TXH2",151.2
"F42/MO17","TXH2",138.7
"F42/MO17","IAH2",134.18
"F42/MO17","WIH1",236.225716
"F42/MO17","WIH1",208.931508
"F42/MO17","ONH1",214.46
"F42/MO17","WIH2",213.5708673
"F42/MO17","MNH1",163.65
"F42/MO17","MNH1",176.71
"F42/MO17","MIH1",169.77
"F42/MO17","MIH1",200.09
"F42/MO17","OHH1",191.3
"F42/MO17","OHH1",165.59
"F42/MO17","ARH1",14.01
"F42/MO17","ARH1",98.78
"F42/MO17","COH1",NA
"F42/OH43","GAH1",64.33
"F42/OH43","NCH1",164.37
"F42/OH43","NCH1",129.8
"F42/OH43","GAH1",102.81
"F42/OH43","OHH1",91.85
"F42/OH43","TXH1-Late",78.64
"F42/OH43","TXH1-Dry",192.21
"F42/OH43","TXH1-Dry",167.78
"F42/OH43","NYH1",139.06
"F42/OH43","NYH1",134.08
"F42/OH43","MIH1",144.54
"F42/OH43","ONH1",198.72
"F42/OH43","TXH1-Early",194.09
"F42/OH43","TXH2",133.6
"F42/OH43","TXH1-Early",199.68
"F42/OH43","ARH2",165.8
"F42/OH43","TXH1-Late",83.2
"F42/OH43","ARH1",67
"F42/OH43","TXH2",93.69
"F42/OH43","MIH1",169.95
"F42/OH43","ARH2",149.16
"F42/OH43","OHH1",170.93
"F42/OH43","ARH1",164.7
"F42/OH43","COH1",NA
"F42/OH43","COH1",NA
"F42/OH43","COH1",NA
"F42/OH43","COH1",NA
"F42/OH43","DEH1",NA
"F42/OH43","DEH1",NA
"F42/OH43","GAH2",NA
"F42/OH43","GAH2",NA
"F42/OH43","IAH1",NA
"F42/OH43","IAH1",NA
"F42/OH43","IAH2",NA
"F42/OH43","IAH2",NA
"F42/OH43","IAH3",NA
"F42/OH43","IAH3",NA
"F42/OH43","IAH4",NA
"F42/OH43","IAH4",NA
"F42/OH43","ILH1",NA
"F42/OH43","ILH1",NA
"F42/OH43","INH1",NA
"F42/OH43","INH1",NA
"F42/OH43","MNH1",NA
"F42/OH43","MNH1",NA
"F42/OH43","MOH1",NA
"F42/OH43","MOH1",NA
"F42/OH43","NYH2",NA
"F42/OH43","NYH2",NA
"F42/OH43","ONH1",NA
"F42/OH43","ONH2",NA
"F42/OH43","ONH2",NA
"F42/OH43","SCH1",NA
"F42/OH43","SCH1",NA
"F42/OH43","WIH1",NA
"F42/OH43","WIH1",NA
"F42/OH43","WIH2",NA
"F42/OH43","WIH2",NA
"WF9/H95","GAH1",77.77
"WF9/H95","GAH1",86.02
"WF9/H95","SCH1",NA
"WF9/H95","GAH2",140.41
"WF9/H95","SCH1",NA
"WF9/H95","DEH1",145.28
"WF9/H95","MOH1",129.5
"WF9/H95","TXH1-Late",65.18
"WF9/H95","GAH2",167.2
"WF9/H95","MOH1",131.89
"WF9/H95","COH1",91.26
"WF9/H95","TXH1-Late",78.6
"WF9/H95","COH1",73.02
"WF9/H95","COH1",65.06
"WF9/H95","COH1",95.26
"WF9/H95","ONH2",64.08
"WF9/H95","WIH2",145.2883161
"WF9/H95","DEH1",135.29
"WF9/H95","TXH1-Early",186.12
"WF9/H95","TXH1-Dry",150.95
"WF9/H95","ONH2",48.57
"WF9/H95","TXH1-Early",178.23
"WF9/H95","TXH1-Dry",173.97
"WF9/H95","WIH1",195.8089451
"WF9/H95","WIH2",175.9476872
"WF9/H95","TXH2",114.68
"WF9/H95","TXH2",129.72
"WF9/H95","WIH1",172.1384886
"WF9/H95","MNH1",146.09
"WF9/H95","MNH1",131.69
"WF9/H95","ARH1",NA
"WF9/H95","ARH1",NA
"WF9/H95","ARH2",NA
"WF9/H95","ARH2",NA
"WF9/H95","IAH1",NA
"WF9/H95","IAH1",NA
"WF9/H95","IAH2",NA
"WF9/H95","IAH2",NA
"WF9/H95","IAH3",NA
"WF9/H95","IAH3",NA
"WF9/H95","IAH4",NA
"WF9/H95","IAH4",NA
"WF9/H95","ILH1",NA
"WF9/H95","ILH1",NA
"WF9/H95","INH1",NA
"WF9/H95","INH1",NA
"WF9/H95","MIH1",NA
"WF9/H95","MIH1",NA
"WF9/H95","NCH1",NA
"WF9/H95","NCH1",NA
"WF9/H95","NYH1",NA
"WF9/H95","NYH1",NA
"WF9/H95","NYH2",NA
"WF9/H95","NYH2",NA
"WF9/H95","OHH1",NA
"WF9/H95","OHH1",NA
"WF9/H95","ONH1",NA
"WF9/H95","ONH1",NA
"WF9/MO17","IAH4",140.8
"WF9/MO17","IAH4",144.22
"CG44/CGR01","GAH1",12.79
"CG44/CGR01","GAH1",47.82
"CG44/CGR01","SCH1",NA
"CG44/CGR01","WIH1",206.8392857
"CG44/CGR01","GAH2",81.21
"CG44/CGR01","NCH1",91.93
"CG44/CGR01","NCH1",105.8
"CG44/CGR01","SCH1",NA
"CG44/CGR01","GAH2",152.9
"CG44/CGR01","ARH2",198.64
"CG44/CGR01","NYH1",81.65
"CG44/CGR01","DEH1",130.78
"CG44/CGR01","COH1",80.53
"CG44/CGR01","NYH1",138.6
"CG44/CGR01","COH1",110.32
"CG44/CGR01","TXH1-Early",118.64
"CG44/CGR01","TXH1-Dry",106.26
"CG44/CGR01","COH1",78.77
"CG44/CGR01","NYH2",193.17
"CG44/CGR01","MOH1",146.57
"CG44/CGR01","INH1",135.69
"CG44/CGR01","MOH1",127.6
"CG44/CGR01","TXH1-Early",115.1
"CG44/CGR01","INH1",185.06
"CG44/CGR01","ILH1",181.08
"CG44/CGR01","COH1",132.56
"CG44/CGR01","TXH1-Dry",91.34
"CG44/CGR01","IAH4",153.68
"CG44/CGR01","DEH1",111.73
"CG44/CGR01","IAH3",185.04
"CG44/CGR01","IAH3",211.42
"CG44/CGR01","NYH2",164.34
"CG44/CGR01","ILH1",146
"CG44/CGR01","ARH2",116.11
"CG44/CGR01","TXH1-Late",86.53
"CG44/CGR01","IAH1",113.2
"CG44/CGR01","ONH2",66.17
"CG44/CGR01","ONH2",63.65
"CG44/CGR01","IAH1",141.43
"CG44/CGR01","ARH1",137.92
"CG44/CGR01","IAH2",134.99
"CG44/CGR01","MNH1",129.84
"CG44/CGR01","WIH1",205.8805004
"CG44/CGR01","TXH2",107.5
"CG44/CGR01","WIH2",216.8125106
"CG44/CGR01","IAH2",167.14
"CG44/CGR01","MIH1",141.6
"CG44/CGR01","TXH1-Late",90.25
"CG44/CGR01","IAH4",164.03
"CG44/CGR01","ONH1",186.54
"CG44/CGR01","WIH2",161.1552629
"CG44/CGR01","ONH1",153.64
"CG44/CGR01","TXH2",135.65
"CG44/CGR01","MNH1",123.97
"CG44/CGR01","OHH1",152.35
"CG44/CGR01","OHH1",150.91
"CG44/CGR01","MIH1",124.84
"CG44/CGR01","ARH1",84.63
"CG118/CGR01","NYH1",85.69
"CG118/CGR01","NYH1",67.11
"CG118/CGR01","COH1",78.54
"CG118/CGR01","COH1",64.38
"CG118/CGR01","COH1",108.17
"CG118/CGR01","NYH2",178.85
"CG118/CGR01","NYH2",199.07
"CG118/CGR01","COH1",84.55
"CG118/CGR01","IAH4",166.98
"CG118/CGR01","WIH2",148.1076822
"CG118/CGR01","WIH1",183.5958766
"CG118/CGR01","IAH4",125.96
"CG118/CGR01","ONH2",49.28
"CG118/CGR01","IAH2",164.38
"CG118/CGR01","WIH2",166.7655418
"CG118/CGR01","WIH1",154.2572308
"CG118/CGR01","IAH2",162.18
"CG118/CGR01","ONH2",80.12
"CG118/CGR01","ONH1",241.3
"CG118/CGR01","MNH1",174.57
"CG118/CGR01","ONH1",185.21
"CG118/CGR01","MNH1",138.71
"CG118/CGR01","MIH1",119.94
"CG118/CGR01","MIH1",166.51
"LH216/LH195","SCH1",NA
"LH216/LH195","SCH1",NA
"LH216/LH195","NCH1",179.95
"LH216/LH195","GAH2",138.27
"LH216/LH195","NYH1",103.5
"LH216/LH195","NCH1",190.84
"LH216/LH195","GAH2",156.71
"LH216/LH195","GAH1",184.81
"LH216/LH195","COH1",108.61
"LH216/LH195","GAH1",216.87
"LH216/LH195","COH1",63.92
"LH216/LH195","TXH1-Dry",165.54
"LH216/LH195","COH1",84.23
"LH216/LH195","COH1",77.33
"LH216/LH195","DEH1",248.64
"LH216/LH195","TXH1-Early",202.06
"LH216/LH195","MOH1",153.08
"LH216/LH195","MOH1",151.95
"LH216/LH195","INH1",230.13
"LH216/LH195","DEH1",272.67
"LH216/LH195","INH1",246.6
"LH216/LH195","NYH1",150.19
"LH216/LH195","ILH1",115.69
"LH216/LH195","ILH1",165.38
"LH216/LH195","NYH2",155.62
"LH216/LH195","NYH2",193.58
"LH216/LH195","ONH2",80.94
"LH216/LH195","ONH2",80.36
"LH216/LH195","TXH1-Dry",NA
"LH216/LH195","IAH3",210.77
"LH216/LH195","WIH2",198.0164024
"LH216/LH195","TXH1-Late",99.53
"LH216/LH195","ARH2",126.43
"LH216/LH195","IAH1",262.65
"LH216/LH195","IAH3",217.36
"LH216/LH195","WIH1",198.6627895
"LH216/LH195","IAH4",171.17
"LH216/LH195","IAH4",142.43
"LH216/LH195","TXH2",192.09
"LH216/LH195","TXH1-Late",126.37
"LH216/LH195","TXH2",165.19
"LH216/LH195","IAH2",211.08
"LH216/LH195","IAH2",205.99
"LH216/LH195","ONH1",200.39
"LH216/LH195","WIH2",200.3244497
"LH216/LH195","WIH1",210.3546644
"LH216/LH195","MNH1",137.99
"LH216/LH195","MNH1",119.84
"LH216/LH195","IAH1",234.61
"LH216/LH195","TXH1-Early",215.77
"LH216/LH195","MIH1",229.92
"LH216/LH195","ARH2",168.37
"LH216/LH195","OHH1",191.09
"LH216/LH195","OHH1",208.55
"LH216/LH195","MIH1",154.73
"LH216/LH195","ARH1",110.77
"LH216/LH195","ONH1",NA
"PHN11_PHW65_0323/LH195","SCH1",NA
"PHN11_PHW65_0323/LH195","NCH1",139.52
"PHN11_PHW65_0323/LH195","GAH2",143.24
"PHN11_PHW65_0323/LH195","GAH2",166.65
"PHN11_PHW65_0323/LH195","NCH1",155.72
"PHN11_PHW65_0323/LH195","SCH1",NA
"PHN11_PHW65_0323/LH195","GAH1",145.97
"PHN11_PHW65_0323/LH195","NYH1",126.64
"PHN11_PHW65_0323/LH195","TXH1-Dry",166.45
"PHN11_PHW65_0323/LH195","NYH1",139.65
"PHN11_PHW65_0323/LH195","COH1",87.8
"PHN11_PHW65_0323/LH195","COH1",91.21
"PHN11_PHW65_0323/LH195","DEH1",171.85
"PHN11_PHW65_0323/LH195","COH1",115.58
"PHN11_PHW65_0323/LH195","TXH1-Dry",173.83
"PHN11_PHW65_0323/LH195","MOH1",182.89
"PHN11_PHW65_0323/LH195","MOH1",145.55
"PHN11_PHW65_0323/LH195","COH1",78
"PHN11_PHW65_0323/LH195","GAH1",191.76
"PHN11_PHW65_0323/LH195","TXH1-Early",177.8
"PHN11_PHW65_0323/LH195","NYH2",162.11
"PHN11_PHW65_0323/LH195","NYH2",160.21
"PHN11_PHW65_0323/LH195","DEH1",207.55
"PHN11_PHW65_0323/LH195","INH1",231.03
"PHN11_PHW65_0323/LH195","TXH1-Early",196.27
"PHN11_PHW65_0323/LH195","INH1",192.65
"PHN11_PHW65_0323/LH195","TXH1-Late",95.1
"PHN11_PHW65_0323/LH195","ONH2",51.33
"PHN11_PHW65_0323/LH195","ILH1",205.46
"PHN11_PHW65_0323/LH195","IAH3",213.72
"PHN11_PHW65_0323/LH195","ILH1",179.22
"PHN11_PHW65_0323/LH195","IAH4",139.17
"PHN11_PHW65_0323/LH195","ARH1",106.25
"PHN11_PHW65_0323/LH195","ONH2",80.52
"PHN11_PHW65_0323/LH195","IAH1",207.75
"PHN11_PHW65_0323/LH195","TXH1-Late",111.66
"PHN11_PHW65_0323/LH195","IAH3",223.72
"PHN11_PHW65_0323/LH195","WIH1",237.1546255
"PHN11_PHW65_0323/LH195","TXH2",159.59
"PHN11_PHW65_0323/LH195","IAH4",171.53
"PHN11_PHW65_0323/LH195","WIH2",209.6003229
"PHN11_PHW65_0323/LH195","IAH2",241.17
"PHN11_PHW65_0323/LH195","IAH2",189.05
"PHN11_PHW65_0323/LH195","WIH1",234.6259831
"PHN11_PHW65_0323/LH195","IAH1",189.07
"PHN11_PHW65_0323/LH195","WIH2",169.6427346
"PHN11_PHW65_0323/LH195","TXH2",152.27
"PHN11_PHW65_0323/LH195","ONH1",178.4
"PHN11_PHW65_0323/LH195","ONH1",123.19
"PHN11_PHW65_0323/LH195","MNH1",142.77
"PHN11_PHW65_0323/LH195","MNH1",184.49
"PHN11_PHW65_0323/LH195","MIH1",181.28
"PHN11_PHW65_0323/LH195","OHH1",179.8
"PHN11_PHW65_0323/LH195","ARH2",170.39
"PHN11_PHW65_0323/LH195","OHH1",176.24
"PHN11_PHW65_0323/LH195","MIH1",164.88
"PHN11_PHW65_0323/LH195","ARH2",116.95
"PHN11_PHW65_0323/LH195","ARH1",128.16
"LH195/LH185","GAH1",134.61
"LH195/LH185","NEH3",109.24
"LH195/LH185","NEH3",45.09
"LH195/LH185","NCH1",147.32
"LH195/LH185","NEH4",56.82
"LH195/LH185","NEH4",29.06
"LH195/LH185","NCH1",128.8
"LH195/LH185","SCH1",NA
"LH195/LH185","SCH1",NA
"LH195/LH185","TXH1-Dry",173.06
"LH195/LH185","TXH1-Late",110.18
"LH195/LH185","IAH1",246.21
"LH195/LH185","GAH1",153.53
"LH195/LH185","COH1",115.35
"LH195/LH185","DEH1",222.26
"LH195/LH185","COH1",92.02
"LH195/LH185","MOH1",283.32
"LH195/LH185","DEH1",241.24
"LH195/LH185","MOH1",181.03
"LH195/LH185","TXH1-Early",179.57
"LH195/LH185","ILH1",161.26
"LH195/LH185","TXH2",151.85
"LH195/LH185","COH1",95.17
"LH195/LH185","TXH1-Late",113.28
"LH195/LH185","INH1",237.09
"LH195/LH185","INH1",233.47
"LH195/LH185","NYH3",161.62
"LH195/LH185","IAH3",280.18
"LH195/LH185","IAH4",224.65
"LH195/LH185","ILH1",222.93
"LH195/LH185","NYH3",205.19
"LH195/LH185","IAH3",279.67
"LH195/LH185","IAH1",259.86
"LH195/LH185","IAH3",230.7
"LH195/LH185","WIH1",239.142492
"LH195/LH185","WIH1",224.8927684
"LH195/LH185","IAH1",224.35
"LH195/LH185","IAH1",223.15
"LH195/LH185","IAH3",238.12
"LH195/LH185","TXH1-Early",160.97
"LH195/LH185","IAH2",174.09
"LH195/LH185","IAH2",189.43
"LH195/LH185","IAH4",241.6
"LH195/LH185","WIH2",226.6629687
"LH195/LH185","TXH2",165.51
"LH195/LH185","WIH2",219.3049172
"LH195/LH185","OHH1",213.69
"LH195/LH185","ARH2",163.9
"LH195/LH185","ARH1",139.42
"LH195/LH185","ARH2",213.47
"LH195/LH185","OHH1",246.71
"LH195/LH185","ARH1",90.36
"LH195/LH185","COH1",NA
"LH195/LH185","TXH1-Dry",NA
"CG120/LH185","NYH1",101.78
"CG120/LH185","COH1",91.58
"CG120/LH185","NYH1",121.9
"CG120/LH185","NYH2",189.39
"CG120/LH185","COH1",117.3
"CG120/LH185","COH1",129.14
"CG120/LH185","NYH2",191.9
"CG120/LH185","IAH4",155.24
"CG120/LH185","ONH2",79.59
"CG120/LH185","IAH2",192.67
"CG120/LH185","WIH2",170.8026999
"CG120/LH185","IAH4",150.12
"CG120/LH185","ONH2",86.65
"CG120/LH185","WIH2",187.8686095
"CG120/LH185","WIH1",216.4971834
"CG120/LH185","WIH1",214.95988
"CG120/LH185","IAH2",163.46
"CG120/LH185","ONH1",187.37
"CG120/LH185","ONH1",194.49
"CG120/LH185","MNH1",162.33
"CG120/LH185","MNH1",161.51
"CG120/LH185","MIH1",213.22
"CG120/LH185","MIH1",189.71
"CG120/LH185","COH1",NA
"B73/PHZ51","NCH1",117.56
"B73/PHZ51","NEH3",147.07
"B73/PHZ51","NEH4",33.34
"B73/PHZ51","NCH1",148.07
"B73/PHZ51","NCH1",150.63
"B73/PHZ51","GAH1",143.28
"B73/PHZ51","NEH4",93.64
"B73/PHZ51","SCH1",NA
"B73/PHZ51","NEH3",58.89
"B73/PHZ51","NCH1",143.22
"B73/PHZ51","OHH1",104.07
"B73/PHZ51","GAH2",164.35
"B73/PHZ51","GAH2",152.89
"B73/PHZ51","IAH1",175.58
"B73/PHZ51","GAH2",152.13
"B73/PHZ51","COH1",98.05
"B73/PHZ51","SCH1",NA
"B73/PHZ51","COH1",83.46
"B73/PHZ51","MNH1",152.54
"B73/PHZ51","NYH1",87.44
"B73/PHZ51","TXH1-Dry",165.66
"B73/PHZ51","INH1",198.63
"B73/PHZ51","WIH1",203.4575528
"B73/PHZ51","TXH1-Early",173.78
"B73/PHZ51","GAH1",135.18
"B73/PHZ51","COH1",89.83
"B73/PHZ51","COH1",60.27
"B73/PHZ51","TXH1-Early",193.11
"B73/PHZ51","GAH2",178.84
"B73/PHZ51","MOH1",146.57
"B73/PHZ51","MOH1",143.27
"B73/PHZ51","MOH1",131.1
"B73/PHZ51","MOH1",117.38
"B73/PHZ51","TXH1-Early",180.81
"B73/PHZ51","DEH1",150.1
"B73/PHZ51","IAH2",152.38
"B73/PHZ51","TXH1-Late",74.18
"B73/PHZ51","IAH3",225.84
"B73/PHZ51","WIH1",225.4915385
"B73/PHZ51","WIH2",216.4254649
"B73/PHZ51","INH1",189.13
"B73/PHZ51","DEH1",203.93
"B73/PHZ51","IAH2",135.62
"B73/PHZ51","TXH1-Dry",168.38
"B73/PHZ51","IAH4",155.96
"B73/PHZ51","TXH1-Early",181.92
"B73/PHZ51","TXH1-Late",69.57
"B73/PHZ51","WIH1",232.5482384
"B73/PHZ51","IAH3",231.92
"B73/PHZ51","NYH1",132.57
"B73/PHZ51","ONH2",78.68
"B73/PHZ51","ONH2",65.65
"B73/PHZ51","IAH3",266.67
"B73/PHZ51","ILH1",161.06
"B73/PHZ51","ILH1",118.33
"B73/PHZ51","TXH2",114.24
"B73/PHZ51","IAH4",177.73
"B73/PHZ51","IAH2",161.82
"B73/PHZ51","MNH1",150.63
"B73/PHZ51","IAH4",146.57
"B73/PHZ51","WIH2",149.6827278
"B73/PHZ51","IAH4",225.8
"B73/PHZ51","IAH1",223.31
"B73/PHZ51","IAH1",175.78
"B73/PHZ51","WIH1",174.031874
"B73/PHZ51","ONH1",200.69
"B73/PHZ51","IAH1",208.09
"B73/PHZ51","IAH2",176.2
"B73/PHZ51","MNH1",158.07
"B73/PHZ51","TXH2",85.91
"B73/PHZ51","IAH3",243.44
"B73/PHZ51","IAH4",217.51
"B73/PHZ51","IAH4",185.77
"B73/PHZ51","MNH1",171.58
"B73/PHZ51","MIH1",186.68
"B73/PHZ51","MIH1",167.28
"B73/PHZ51","OHH1",169.79
"B73/PHZ51","ARH2",125.41
"B73/PHZ51","ARH2",151.76
"B73/PHZ51","ARH1",137.84
"B73/PHZ51","ARH1",66.1
"B73/PHZ51","GAH2",NA
"B73/PHZ51","GAH2",NA
"B73/PHZ51","MNH1",NA
"B73/PHZ51","MNH1",NA
"B73/PHZ51","MNH1",NA
"B73/PHZ51","MNH1",NA
"B73/PHZ51","MNH1",NA
"B73/PHZ51","MOH1",NA
"B73/PHZ51","MOH1",NA
"B73/PHZ51","MOH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","NCH1",NA
"B73/PHZ51","ONH1",NA
"B73/PHZ51","WIH1",NA
"B73/PHZ51","WIH1",NA
"B73/PHZ51","WIH1",NA
"B73/PHZ51","WIH1",NA
"B73/PHZ51","WIH1",NA
"B97/PHB47","SCH1",NA
"B97/PHB47","GAH1",103.33
"B97/PHB47","SCH1",NA
"B97/PHB47","GAH2",93.9
"B97/PHB47","GAH2",130.43
"B97/PHB47","GAH1",98.93
"B97/PHB47","TXH1-Late",60.12
"B97/PHB47","TXH1-Late",69.65
"B97/PHB47","MOH1",174.29
"B97/PHB47","TXH1-Early",160.36
"B97/PHB47","TXH1-Dry",154.91
"B97/PHB47","TXH1-Dry",145.25
"B97/PHB47","TXH2",110.68
"B97/PHB47","TXH1-Early",156.13
"B97/PHB47","TXH2",154.82
"B97/PHB47","ARH1",NA
"B97/PHB47","ARH1",NA
"B97/PHB47","ARH2",NA
"B97/PHB47","ARH2",NA
"B97/PHB47","COH1",NA
"B97/PHB47","COH1",NA
"B97/PHB47","COH1",NA
"B97/PHB47","COH1",NA
"B97/PHB47","DEH1",NA
"B97/PHB47","DEH1",NA
"B97/PHB47","IAH1",NA
"B97/PHB47","IAH1",NA
"B97/PHB47","IAH2",NA
"B97/PHB47","IAH2",NA
"B97/PHB47","IAH3",NA
"B97/PHB47","IAH3",NA
"B97/PHB47","IAH4",NA
"B97/PHB47","IAH4",NA
"B97/PHB47","ILH1",NA
"B97/PHB47","ILH1",NA
"B97/PHB47","INH1",NA
"B97/PHB47","INH1",NA
"B97/PHB47","MIH1",NA
"B97/PHB47","MIH1",NA
"B97/PHB47","MNH1",NA
"B97/PHB47","MNH1",NA
"B97/PHB47","MOH1",NA
"B97/PHB47","NCH1",NA
